area,state,seed,action,time,frame,steps,config_id,reward,experiment.step_duration,compatibility_mode,filepath,experiment.update_freq,environment.zone,environment,algorithm
"[ 81.625   79.6875  91.     120.4375  76.0625 164.875  150.     157.5625
  76.5625 100.      93.75   182.3125  62.125   82.3125  75.9375  57.375
  92.125   76.0625  66.125   88.0625  57.8125 110.875   67.8125 116.375
 124.6875  87.75   174.3125 122.3125  98.625  157.0625 117.4375 159.5625
  93.     127.1875  66.4375  97.875 ]",[1.74424247e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242501.8700569,40,41,-2625447392661257852,0.00445109859981549,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 82.6875  73.375   89.75   120.125   71.4375 196.     138.6875 161.6875
  81.875   91.75    85.125  213.4375  58.75    74.4375  78.9375  63.375
  76.5     60.9375  65.5625  90.9375  60.      93.8125  82.4375 165.75
 125.125  100.625  178.9375 117.6875 104.375  106.5625 122.4375 151.4375
  95.4375 121.1875  63.375   98.375 ]",[1.74424256e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242590.382784,41,42,-2625447392661257852,-0.03491101124198139,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 83.      76.      97.3125 118.875   83.5    186.3125 381.125  167.
  83.125   82.3125 103.625  156.5     74.4375  85.0625  81.8125  61.9375
  90.75    78.8125  66.5    107.875   60.9375 102.8125  81.9375 118.4375
 133.5     90.125  180.6875 125.0625 105.9375 157.0625 114.5    146.625
  86.3125 120.25    65.6875  98.    ]",[1.74424265e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242709.0740786,42,43,-2625447392661257852,0.05413716309316478,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 75.5625  78.5625  99.375  112.8125  72.6875 183.125  370.25   168.5
  75.25   103.375   87.5625 239.25    72.0625  82.5625  83.125   60.4375
  91.5     82.5     71.5     88.3125  70.75   100.5     72.125  110.3125
 140.3125  88.875  174.0625 136.125  113.375  153.375  115.75   143.4375
  92.25   120.875   66.375   92.625 ]",[1.74424277e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242809.5356493,43,44,-2625447392661257852,-0.01041446052871055,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 83.      81.875   95.0625 112.6875  79.9375 196.4375 133.1875 166.0625
  77.0625 100.6875  93.875  131.25    67.9375  78.5625  78.4375  58.375
  81.8125  66.625   65.9375  89.0625  57.0625 105.3125  65.8125 127.0625
 138.25    78.6875 170.0625 129.25   100.5625 100.625  110.5    133.5625
  82.3125 113.3125  62.3125  93.875 ]",[1.74424287e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242910.6284876,44,45,-2625447392661257852,-0.05828782083083386,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[  79.6875   86.625    89.4375  118.25     79.5625  189.9375  362.0625
  165.5625   73.625    98.5      94.5625  139.8125   62.       84.25
   77.3125   70.4375 1813.8125   65.625    62.5     105.375    62.
  101.125    85.75    157.375   124.75     87.375   174.875   112.625
  113.6875  150.3125  117.      146.375    97.25    118.4375   62.375
   99.5   ]",[1.74424297e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242998.1647213,45,46,-2625447392661257852,0.08810861278325416,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 90.0625  81.75    92.9375 119.5     80.9375 188.375  430.125  168.875
  85.875   96.5    101.625  221.3125  79.3125  89.25    88.0625  62.875
  97.125   63.      69.3125  86.      62.875  102.8125  71.5625 154.9375
 128.3125 103.8125 164.25   131.375  101.     155.8125 114.875  138.
 101.6875 114.1875  66.125   94.875 ]",[1.74424304e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744243079.012265,46,47,-2625447392661257852,-0.001510355665055291,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 94.5     79.875   83.3125 128.5     66.875  180.1875 355.1875 161.125
  84.3125  87.3125  84.4375 139.9375  71.6875  82.875   82.0625  66.0625
  85.125   79.4375  74.8125  90.25    73.3125  97.      74.625  112.125
 122.3125  96.5625 172.375  122.5625 105.0625  91.3125 115.8125 149.875
 100.375  118.1875  65.      93.4375]",[1.74424314e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744243178.3832095,47,48,-2625447392661257852,-0.06558857797799546,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 87.9375  91.4375 103.9375 117.4375  70.25   194.8125 314.4375 159.5625
  79.9375 108.125   85.125  133.8125  73.9375  87.25    83.125   67.125
  85.0625  76.      65.4375  96.1875  65.5625  98.4375  79.625  123.5625
 125.125   84.6875 162.0625 114.75   104.3125 112.     102.4375 146.3125
  94.1875 120.1875  68.6875  97.5   ]",[1.74424324e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744243267.730655,48,49,-2625447392661257852,0.012066149154681039,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[113.375   75.25    73.9375 108.8125  44.3125 137.5625 152.0625 118.125
  55.9375  75.4375  47.4375 131.6875  78.875   61.0625  66.      73.9375
 117.5625  75.6875  45.25    59.125   74.625  102.9375  36.9375  81.125
 101.25    50.1875 108.1875  92.75    51.9375  75.9375  76.25    70.875
  55.5625 121.125   59.125   86.125 ]",[1.7442433e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744243341.7704537,49,50,-2625447392661257852,-0.2160944930141386,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 51.375   25.25    59.9375  61.      31.375   64.5     45.6875  80.6875
  31.0625  40.0625  18.125   92.9375  46.5625  42.875   47.5625  46.125
  41.      34.5625  35.3125  74.5625 209.3125  65.625   51.3125  75.
  55.3125  50.4375 109.5625  68.4375  46.625   89.4375  55.1875 120.5
  87.4375  82.8125  73.5     97.625 ]",[1.74424338e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744243425.9654403,50,51,-2625447392661257852,-0.29398020417788073,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 40.875   30.6875  36.75    59.3125  33.5     54.625   45.      80.4375
  29.3125  31.0625  20.875   91.125   42.1875  49.5625  47.8125  42.9375
  58.75    41.4375  70.375   86.125  135.      64.0625  76.6875 145.9375
  53.3125  65.     133.0625  60.25    64.125  119.5625  59.875   88.625
  93.625   98.1875  54.0625  66.75  ]",[1.74424347e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744243534.6641853,51,52,-2625447392661257852,0.03509030530284047,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 66.6875  69.125   49.5625  74.125   32.3125  66.125   61.      82.875
  30.5     37.0625  21.      93.875   59.8125  56.6875  42.5625  52.375
  60.25    52.5625  59.0625  78.3125 163.3125  60.25    54.3125  80.5
  54.625   60.75   115.6875  65.4375  61.5625  84.4375  63.5     70.625
  79.8125 152.4375  55.8125  90.    ]",[1.74424358e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744243647.016867,52,53,-2625447392661257852,0.049390583010298764,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 42.4375  35.9375  47.8125  56.6875  31.125   46.      49.125   87.
  32.625   33.3125  19.8125  97.9375  48.375   42.      49.4375  42.25
  51.3125  38.75    59.8125 118.8125 126.9375  70.125   53.     102.1875
  59.0625  56.9375 179.375   71.1875  76.5625 105.      65.75    83.75
  84.0625  75.6875  53.4375  73.625 ]",[1.74424369e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744243757.36048,53,54,-2625447392661257852,-0.052363402111022486,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 72.5     38.375   42.125   56.25    30.75    44.1875  46.625   85.1875
  27.125   41.4375  16.125   94.5     34.9375  43.1875  49.0625  43.1875
  25.9375  35.5     62.375   80.4375 219.      60.4375  63.5625  69.75
  58.1875  52.375  105.5625  65.0625  48.0625  64.125   56.3125  76.25
  68.0625  71.625   58.0625  62.    ]",[1.7442438e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744243854.1320264,54,55,-2625447392661257852,-0.0951112233327525,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 53.5     42.5625  53.25    68.5625  31.1875  43.75    45.      77.5625
  28.625   39.6875  21.      94.5     35.625   42.875   47.75    36.875
  47.625   36.625   84.25   962.625  175.9375  91.25    69.0625 146.8125
  55.5     80.875  174.5     75.     139.5625 182.      97.0625 130.6875
 127.25   192.25   132.75   196.5   ]",[1.7442439e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744244031.293677,55,56,-2625447392661257852,0.3853536172315678,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 56.5625  19.625   44.375   54.6875  31.3125  64.5     49.0625  78.3125
  30.125   35.375   16.625   94.6875  33.5625  42.25    45.3125  36.75
  28.3125  31.5625  92.375  114.625  243.      68.6875 281.875  256.5
  55.4375  63.6875 119.0625  68.9375  95.9375  82.5     77.6875 170.5625
 218.9375 105.75   104.125   81.8125]",[1.74424407e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744244159.7866414,56,57,-2625447392661257852,-0.14436929801640658,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 48.5     31.625   38.125   49.875   29.      48.125   43.375   77.4375
  29.4375  36.9375  16.625   88.75    37.8125  48.75    48.125   43.8125
  57.0625  31.375   65.375  118.6875 201.6875  75.75    44.625  199.25
  58.5625  79.3125 120.75    77.625  113.375  124.8125  86.25   113.0625
  95.8125 113.1875 169.9375 128.125 ]",[1.7442442e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744244295.8800478,57,58,-2625447392661257852,-0.007026348162327341,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 79.0625  48.5625  63.5625  51.625   32.125   63.      45.4375  81.9375
  50.25    35.875   20.3125  86.1875  49.      41.25    48.4375  34.625
  55.4375  36.9375  60.125   79.3125 100.75    90.5     66.5625  98.125
  62.1875  67.25   166.0625  64.375  118.4375 149.25   164.125  103.375
  88.25   169.0625 122.125  136.1875]",[1.74424434e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744244452.1876996,58,59,-2625447392661257852,0.03598143477863741,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 59.75    76.125   53.125   46.3125  29.125   54.4375  45.625   79.3125
  28.6875  38.625   24.625   97.      32.9375  42.0625  49.4375  41.875
  44.8125  38.625   71.6875  99.25   162.5     73.75    62.     235.1875
  55.6875  79.6875 135.75    74.0625 110.     131.25    93.25   145.
 100.5    129.25   121.25   110.9375]",[1.7442445e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744244601.5375037,59,60,-2625447392661257852,0.010361441379416443,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 44.0625  23.8125  55.0625  47.125   29.25    64.125   44.375   77.
  40.5625  40.6875  16.      93.3125  36.6875  39.875   48.6875  38.
  50.0625  35.1875  56.1875  96.125  182.875   78.75    77.0625 218.125
  60.1875  66.6875 169.0625  65.875  131.375  183.625   90.625  135.1875
 109.125  167.5625  81.8125  81.75  ]",[1.74424465e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744244745.0795577,60,61,-2625447392661257852,-0.03013945313858319,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 68.375   81.8125  49.1875  59.5     32.1875  66.8125  61.375   80.375
  29.25    46.25    17.0625  93.1875  40.6875  40.6875  49.9375  40.4375
  67.      57.75    49.5     67.625  140.625   90.5     48.25   100.4375
  68.3125  91.5625 161.625   82.     130.     138.125  224.8125 137.5625
  75.625  238.125   85.75   156.    ]",[1.74424479e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744244904.5834372,61,62,-2625447392661257852,0.07207266412963749,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 72.9375  52.5625  70.      48.875   32.25    47.375   44.375   81.6875
  29.9375  53.125   22.1875  94.0625  39.      41.1875  45.0625  40.5625
  55.      47.375   80.      66.875  114.9375 148.5625 386.625  260.0625
 104.1875 346.6875 152.8125 100.5625 163.4375  84.125  584.625  135.5
 122.5    213.5     80.3125  92.25  ]",[1.74424495e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744245074.835935,62,63,-2625447392661257852,0.12328116657809922,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 58.9375  55.      34.0625  60.9375  29.8125  46.375   46.5625  72.3125
  28.5625  36.3125  20.4375  96.125   38.125   48.125   49.25    35.9375
  26.125   38.8125  64.0625 125.5625 194.      64.4375  69.8125 135.375
  57.125  687.5625 135.25    74.125  106.4375 135.5     79.875  148.625
 135.375  129.375  144.375   96.375 ]",[1.74424512e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744245230.7495089,63,64,-2625447392661257852,-0.1433348679492473,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 56.1875  21.3125  55.8125  67.75    29.3125  44.0625  42.5625  76.5625
  24.4375  35.6875  19.125   86.6875  36.625   40.6875  46.25    35.0625
  51.      24.6875  68.3125  85.6875  87.9375 116.1875  48.875  103.125
  71.0625  77.125  154.     102.1875 118.625  131.3125 298.375  181.875
 106.9375 191.25    65.6875  94.625 ]",[1.74424528e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744245387.4550478,64,65,-2625447392661257852,-0.06993303184270479,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 61.625   51.25    85.4375  54.      29.875   75.5625  43.0625  80.5625
  29.875   40.3125  19.9375  86.375   34.6875  39.4375  47.25    36.875
  67.125   41.3125  68.5     95.125  212.5625 117.375   57.125   85.1875
  90.875   67.5    146.125  104.8125 134.0625 148.25   533.375   98.6875
  95.25   192.3125 104.625   91.0625]",[1.74424543e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744245541.7085798,65,66,-2625447392661257852,0.08897923826699539,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 62.125   82.75    64.125   65.0625  31.9375  64.0625  51.6875  83.5
  41.4375  43.875   34.375   96.75    40.9375  40.5625  48.9375  38.1875
  38.5625  55.25   127.375  568.4375 154.375  103.4375  79.25   140.625
  65.5625  95.6875 132.8125  63.375  149.875  257.25   100.     181.25
  95.5    316.375  155.5    134.    ]",[1.74424559e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744245742.086486,66,67,-2625447392661257852,0.1181069856331569,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 45.      80.375   76.625   52.8125  45.5     82.5     46.125   73.
  39.125   46.3125  19.625   96.1875  68.5625  48.0625  51.5625  63.25
  68.4375  63.5625  75.75    94.1875 116.1875 131.5     44.9375  90.625
  78.      64.6875 109.25    97.8125  92.375   88.625  172.1875  96.875
  88.1875 160.5625  59.125  134.1875]",[1.74424579e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744245901.693723,67,68,-2625447392661257852,-0.1422688098410167,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 55.5625 117.0625  74.25    75.      39.125   64.375   45.375   74.9375
  37.3125  35.625   40.125   92.375   45.5625  41.5     48.75    36.125
  47.875   43.      76.625  115.75   123.6875 238.5625  56.5     96.
  72.625   58.375  124.4375 100.8125 166.5625 116.8125 284.625  114.625
 160.4375 240.625  148.9375  93.125 ]",[1.74424594e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744246075.5600715,68,69,-2625447392661257852,0.09458636613375232,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[113.25    97.75   504.     134.375   47.1875 129.25   211.0625  99.75
  63.9375  87.3125  64.     124.4375 110.125  171.0625  54.625   49.8125
 111.25   125.25    48.      71.3125  70.375   68.3125  42.875  114.9375
  64.9375 177.875   99.9375  74.3125  71.5     84.1875  60.875   88.25
  58.5    142.375   64.8125  70.5   ]",[1.74424612e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744246241.1937833,69,70,-2625447392661257852,0.08088344162477999,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 80.6875  97.25    77.375   97.4375  43.875   76.875   71.125  108.4375
  39.25    49.125   35.25   127.375   70.3125  60.9375  68.875   48.9375
  71.8125  86.8125  35.8125  55.4375  44.75    77.      34.6875  79.25
  52.8125  33.5     94.6875  70.9375  54.75    49.9375  75.1875  56.125
  59.8125 100.875   49.9375  52.5   ]",[1.74424629e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744246343.823231,70,71,-2625447392661257852,-0.32469129964475074,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[145.6875 130.625  218.8125  63.5     60.125   90.6875  72.8125  75.375
  47.4375  92.1875  69.5625 101.5     60.9375  54.0625  51.5625  37.875
  60.3125  63.6875  66.125   71.875   88.9375  84.9375  42.     111.4375
  52.      49.375  140.625   74.4375  62.3125 113.375   72.8125 103.375
  70.625  143.6875  65.1875  72.4375]",[1.74424639e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744246508.4338522,71,72,-2625447392661257852,0.17136748692501055,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[103.625   70.4375 113.4375 103.875   44.25   163.125  297.25    82.125
 149.75    94.1875  52.5625 173.9375  56.5     66.6875  57.9375  78.875
  92.625   89.5     46.0625  87.625  119.1875  60.5625  43.375   80.5
  50.9375  61.125   86.8125  58.      48.6875  55.375   53.75   116.1875
  86.5625 155.625   55.25    87.5625]",[1.74424655e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744246661.3806252,72,73,-2625447392661257852,0.05182486304657094,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 77.375   66.      69.5625  54.5     31.875   59.875   49.3125  81.875
  28.6875  41.125   25.375   87.125   50.5     46.125   46.3125  39.0625
  61.3125  43.625   81.75    77.5    122.625   98.8125  60.5625 104.5
 103.8125 102.6875 140.125  102.5625 134.     106.75   500.8125  90.375
  96.     174.5     95.375   73.0625]",[1.74424671e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744246820.7457006,73,74,-2625447392661257852,-0.054521527874115426,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 55.6875  56.8125  53.6875  57.5625  28.9375  43.125   49.      76.9375
  31.1875  41.3125  20.8125  90.6875  43.      40.625   50.0625  35.75
  58.0625  31.6875  86.6875 338.9375 182.0625  56.0625  63.1875 227.5625
  69.6875  85.625  133.8125  78.5    147.4375 230.1875  87.375  130.125
 109.1875 296.8125 126.1875 111.25  ]",[1.74424686e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744246997.6728737,74,75,-2625447392661257852,0.0313464981756627,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 76.6875  66.25    99.4375 116.8125  76.9375 182.9375 354.5625 160.
  93.1875  77.125   80.625  140.0625  73.9375  75.5625  76.8125  72.1875
  95.75    81.375   61.5625  95.625   65.25   104.3125  79.75   141.0625
 124.9375  84.9375 159.3125 129.9375  97.5625 110.875  103.8125 143.5625
  82.5    121.5     63.8125  98.25  ]",[1.74424704e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744247069.1925995,75,76,-2625447392661257852,0.2153428461655166,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 84.      76.0625  96.25   110.8125  77.8125 203.25   142.4375 157.75
  86.75    94.9375  96.6875 215.6875  75.4375  83.6875  81.75    67.625
  89.0625  72.3125  65.6875  97.5     62.3125  86.1875  76.0625 116.8125
 132.3125  94.5    186.8125 126.3125 114.1875  89.3125 112.125  142.0625
  92.375  134.5625  68.25    95.875 ]",[1.7442471e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744247131.6390402,76,77,-2625447392661257852,0.008335885559183772,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 77.25    69.4375 103.5    115.9375  78.6875 176.5625 312.875  164.9375
  79.9375  88.875   79.3125 155.5625  67.125   83.375   86.6875  70.8125
  77.8125  74.1875  66.5     95.25    60.25   101.1875  82.3125 121.4375
 144.375   90.125  172.875  136.9375 114.625  176.0625 126.6875 150.5
 104.375  110.3125  66.375   97.4375]",[1.74424717e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744247193.7949982,77,78,-2625447392661257852,0.03663828681950585,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 85.4375  93.0625  93.9375 119.75    74.6875 202.125  367.1875 173.6875
  92.0625 100.9375  95.5625 137.8125  70.75    82.5     76.5625  66.375
  91.3125  70.75    65.75    93.5     56.75    85.625   90.125  122.3125
 132.4375  89.4375 190.3125 117.6875 100.8125 104.0625 100.0625 145.1875
  94.     116.1875  67.6875  95.5   ]",[1.74424723e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744247255.471268,78,79,-2625447392661257852,-0.038844609245740624,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 78.75    81.1875 100.     121.5625  76.3125 210.8125 146.     168.6875
  94.375   85.75    98.375  151.9375  75.875   87.1875  80.8125  63.875
  93.8125  73.8125  72.375  103.9375  73.5625 105.5625  91.8125 108.25
 143.75    88.125  167.375  124.75   101.8125 111.     114.9375 132.25
  85.75   122.5     63.5625  98.3125]",[1.74424729e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744247318.475822,79,80,-2625447392661257852,0.01946904383720918,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[ 77.1875  72.5    111.     120.25    65.5    185.9375 143.3125 164.4375
  82.5     92.375   96.1875 128.75    73.1875  75.25    76.3125  61.1875
  89.5625  71.5625  66.125   89.3125  51.75    94.5625  65.75   106.6875
 144.375   92.5625 169.6875 126.8125  95.375  150.0625 104.375  146.125
  91.5625 119.625   65.3125  97.3125]",[1.74424735e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744247382.1895444,80,81,-2625447392661257852,-0.027276870706112955,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[  75.375    82.8125   98.9375  113.125    64.9375  194.0625  352.5
  161.8125  105.0625   91.375    99.75    143.875    74.875    88.375
   80.4375   61.5625 1979.75     83.6875   66.875   103.0625   60.25
   96.75     72.875   115.9375  134.5625   97.5625  170.1875  915.125
  105.3125  101.375   115.      135.0625  104.6875  126.4375   68.375
   99.625 ]",[1.74424742e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744247446.5519555,81,82,-2625447392661257852,0.06874455940794659,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
"[  81.75     62.625    98.5     130.       79.375   178.125   225.3125
  160.875    77.1875   82.5      81.3125  133.9375   64.375    80.3125
   76.4375   63.4375 1962.3125   61.25     64.1875   81.5625   69.5
   87.125    77.25    119.625   115.       96.8125  167.1875  129.0625
   86.1875  124.6875  114.125   143.25     99.375   132.25     65.375
   95.6875]",[1.74424748e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744247509.9035327,82,83,-2625447392661257852,-0.05685238104452356,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,6,P3,Spreadsheet6
