S17176_1:101		Capture_1:201		Capture_2:202		Capture_3:203		Capture_4:204		Capture_5:205		Capture_6:206		Capture_7:207		Capture_8:208		Capture_9:209		Capture_10:210		Capture_11:211		Capture_12:212		Capture_13:213		Capture_14:214		
746.936	-2	746.936	-1	746.936	-1	746.936	-3	746.936	13	746.936	39	746.936	69	746.936	144	746.936	236	746.936	334	746.936	438	746.936	489	746.936	528	746.936	559	746.936	570	
747.425	-1	747.425	1	747.425	4	747.425	1	747.425	13	747.425	35	747.425	63	747.425	139	747.425	228	747.425	321	747.425	413	747.425	469	747.425	515	747.425	543	747.425	558	
747.914	-2	747.914	2	747.914	-2	747.914	0	747.914	10	747.914	28	747.914	58	747.914	126	747.914	210	747.914	303	747.914	392	747.914	450	747.914	491	747.914	524	747.914	536	
748.403	2	748.403	0	748.403	1	748.403	1	748.403	8	748.403	24	748.403	56	748.403	116	748.403	197	748.403	283	748.403	378	748.403	426	748.403	469	748.403	502	748.403	512	
748.893	-2	748.893	3	748.893	2	748.893	1	748.893	13	748.893	26	748.893	51	748.893	110	748.893	188	748.893	269	748.893	360	748.893	403	748.893	452	748.893	479	748.893	500	
749.382	-3	749.382	1	749.382	-4	749.382	-1	749.382	9	749.382	20	749.382	45	749.382	99	749.382	165	749.382	245	749.382	340	749.382	383	749.382	426	749.382	461	749.382	474	
749.871	-3	749.871	-4	749.871	-3	749.871	-7	749.871	0	749.871	18	749.871	38	749.871	89	749.871	153	749.871	233	749.871	320	749.871	358	749.871	410	749.871	438	749.871	455	
750.361	-3	750.361	1	750.361	-3	750.361	-1	750.361	4	750.361	21	750.361	37	750.361	83	750.361	145	750.361	218	750.361	301	750.361	341	750.361	390	750.361	417	750.361	431	
750.85	0	750.85	-3	750.85	-2	750.85	1	750.85	5	750.85	16	750.85	32	750.85	78	750.85	135	750.85	202	750.85	282	750.85	329	750.85	369	750.85	394	750.85	410	
751.339	0	751.339	5	751.339	1	751.339	1	751.339	10	751.339	20	751.339	31	751.339	75	751.339	134	751.339	195	751.339	271	751.339	312	751.339	350	751.339	382	751.339	397	
751.829	-4	751.829	-4	751.829	-6	751.829	-8	751.829	-3	751.829	10	751.829	26	751.829	61	751.829	110	751.829	179	751.829	245	751.829	285	751.829	317	751.829	352	751.829	368	
752.318	-5	752.318	1	752.318	-1	752.318	2	752.318	1	752.318	12	752.318	28	752.318	65	752.318	107	752.318	166	752.318	235	752.318	272	752.318	309	752.318	340	752.318	356	
752.807	-5	752.807	-5	752.807	-9	752.807	-2	752.807	0	752.807	9	752.807	24	752.807	54	752.807	98	752.807	154	752.807	216	752.807	248	752.807	289	752.807	316	752.807	327	
753.297	-1	753.297	6	753.297	4	753.297	2	753.297	8	753.297	14	753.297	22	753.297	53	753.297	95	753.297	149	753.297	206	753.297	241	753.297	275	753.297	297	753.297	315	
753.786	-3	753.786	1	753.786	-1	753.786	-1	753.786	-2	753.786	9	753.786	20	753.786	44	753.786	86	753.786	133	753.786	190	753.786	224	753.786	255	753.786	285	753.786	297	
754.275	-3	754.275	0	754.275	-1	754.275	-2	754.275	1	754.275	8	754.275	18	754.275	38	754.275	77	754.275	120	754.275	170	754.275	203	754.275	235	754.275	263	754.275	273	
754.765	1	754.765	2	754.765	-1	754.765	0	754.765	5	754.765	13	754.765	18	754.765	45	754.765	80	754.765	118	754.765	169	754.765	200	754.765	228	754.765	251	754.765	265	
755.254	-4	755.254	-2	755.254	-2	755.254	-3	755.254	-4	755.254	7	755.254	13	755.254	35	755.254	67	755.254	108	755.254	154	755.254	178	755.254	213	755.254	232	755.254	243	
755.743	1	755.743	3	755.743	0	755.743	2	755.743	2	755.743	10	755.743	19	755.743	38	755.743	63	755.743	98	755.743	150	755.743	174	755.743	199	755.743	220	755.743	236	
756.233	1	756.233	-1	756.233	0	756.233	-3	756.233	0	756.233	9	756.233	13	756.233	31	756.233	60	756.233	94	756.233	134	756.233	154	756.233	179	756.233	203	756.233	212	
756.722	0	756.722	-2	756.722	-2	756.722	1	756.722	5	756.722	4	756.722	12	756.722	29	756.722	58	756.722	86	756.722	125	756.722	145	756.722	176	756.722	194	756.722	201	
757.212	3	757.212	-2	757.212	1	757.212	3	757.212	4	757.212	5	757.212	15	757.212	27	757.212	52	757.212	83	757.212	118	757.212	140	757.212	164	757.212	183	757.212	189	
757.701	0	757.701	1	757.701	0	757.701	-3	757.701	2	757.701	2	757.701	9	757.701	25	757.701	40	757.701	76	757.701	109	757.701	126	757.701	152	757.701	165	757.701	180	
758.19	2	758.19	2	758.19	-1	758.19	-2	758.19	4	758.19	9	758.19	10	758.19	23	758.19	43	758.19	72	758.19	102	758.19	117	758.19	140	758.19	157	758.19	162	
758.68	-3	758.68	-3	758.68	-5	758.68	-2	758.68	-4	758.68	2	758.68	5	758.68	22	758.68	40	758.68	62	758.68	86	758.68	108	758.68	126	758.68	146	758.68	151	
759.169	1	759.169	-1	759.169	-4	759.169	0	759.169	0	759.169	1	759.169	5	759.169	19	759.169	34	759.169	57	759.169	87	759.169	102	759.169	123	759.169	132	759.169	138	
759.659	-1	759.659	-1	759.659	3	759.659	-1	759.659	1	759.659	3	759.659	4	759.659	16	759.659	35	759.659	52	759.659	81	759.659	97	759.659	111	759.659	130	759.659	134	
760.148	3	760.148	-5	760.148	0	760.148	-3	760.148	-3	760.148	6	760.148	8	760.148	16	760.148	33	760.148	52	760.148	75	760.148	89	760.148	104	760.148	119	760.148	123	
760.638	-2	760.638	-1	760.638	-4	760.638	-3	760.638	-2	760.638	3	760.638	8	760.638	16	760.638	29	760.638	48	760.638	72	760.638	85	760.638	101	760.638	110	760.638	117	
761.127	1	761.127	2	761.127	0	761.127	-1	761.127	1	761.127	3	761.127	3	761.127	17	761.127	31	761.127	43	761.127	65	761.127	74	761.127	92	761.127	105	761.127	108	
761.617	-5	761.617	-1	761.617	-2	761.617	-8	761.617	-2	761.617	-3	761.617	1	761.617	5	761.617	21	761.617	37	761.617	56	761.617	69	761.617	79	761.617	92	761.617	93	
762.106	-1	762.106	-6	762.106	-2	762.106	0	762.106	-2	762.106	-3	762.106	2	762.106	10	762.106	22	762.106	37	762.106	56	762.106	69	762.106	78	762.106	88	762.106	93	
762.596	-3	762.596	2	762.596	0	762.596	-1	762.596	0	762.596	3	762.596	4	762.596	13	762.596	21	762.596	38	762.596	51	762.596	64	762.596	75	762.596	87	762.596	92	
763.085	-3	763.085	-1	763.085	-5	763.085	-1	763.085	-2	763.085	1	763.085	4	763.085	12	763.085	19	763.085	32	763.085	48	763.085	56	763.085	68	763.085	75	763.085	80	
763.575	0	763.575	1	763.575	-2	763.575	-1	763.575	-2	763.575	1	763.575	2	763.575	9	763.575	18	763.575	33	763.575	44	763.575	51	763.575	61	763.575	74	763.575	73	
764.064	3	764.064	0	764.064	4	764.064	3	764.064	3	764.064	4	764.064	5	764.064	13	764.064	21	764.064	31	764.064	44	764.064	53	764.064	63	764.064	73	764.064	76	
764.554	-1	764.554	-1	764.554	-6	764.554	3	764.554	-2	764.554	-1	764.554	3	764.554	11	764.554	15	764.554	23	764.554	39	764.554	46	764.554	53	764.554	61	764.554	64	
765.043	0	765.043	1	765.043	2	765.043	-2	765.043	0	765.043	2	765.043	4	765.043	6	765.043	17	765.043	24	765.043	35	765.043	45	765.043	47	765.043	59	765.043	61	
765.533	2	765.533	-2	765.533	2	765.533	-3	765.533	-2	765.533	2	765.533	1	765.533	7	765.533	14	765.533	22	765.533	39	765.533	40	765.533	46	765.533	58	765.533	59	
766.022	1	766.022	1	766.022	2	766.022	0	766.022	5	766.022	5	766.022	-1	766.022	11	766.022	18	766.022	26	766.022	31	766.022	38	766.022	40	766.022	51	766.022	53	
766.512	0	766.512	-4	766.512	-1	766.512	3	766.512	-1	766.512	1	766.512	7	766.512	6	766.512	12	766.512	24	766.512	29	766.512	35	766.512	45	766.512	49	766.512	49	
767.001	-7	767.001	0	767.001	-2	767.001	-3	767.001	-1	767.001	2	767.001	-1	767.001	3	767.001	5	767.001	17	767.001	26	767.001	29	767.001	39	767.001	44	767.001	45	
767.491	-2	767.491	-1	767.491	1	767.491	-2	767.491	-5	767.491	-2	767.491	0	767.491	2	767.491	13	767.491	11	767.491	26	767.491	28	767.491	33	767.491	39	767.491	41	
767.981	-3	767.981	-8	767.981	-7	767.981	-8	767.981	-6	767.981	-7	767.981	-5	767.981	1	767.981	3	767.981	11	767.981	15	767.981	21	767.981	29	767.981	30	767.981	35	
768.47	0	768.47	0	768.47	-5	768.47	-1	768.47	-2	768.47	0	768.47	5	768.47	5	768.47	9	768.47	16	768.47	22	768.47	25	768.47	31	768.47	34	768.47	42	
768.96	-3	768.96	-3	768.96	-3	768.96	0	768.96	0	768.96	1	768.96	1	768.96	3	768.96	5	768.96	14	768.96	25	768.96	30	768.96	32	768.96	37	768.96	36	
769.449	-5	769.449	-5	769.449	-5	769.449	-2	769.449	-2	769.449	-3	769.449	0	769.449	1	769.449	5	769.449	10	769.449	17	769.449	23	769.449	21	769.449	27	769.449	31	
769.939	-2	769.939	-4	769.939	-3	769.939	3	769.939	0	769.939	0	769.939	4	769.939	4	769.939	7	769.939	13	769.939	21	769.939	19	769.939	29	769.939	27	769.939	28	
770.428	2	770.428	1	770.428	-3	770.428	0	770.428	0	770.428	1	770.428	0	770.428	5	770.428	8	770.428	17	770.428	13	770.428	17	770.428	26	770.428	25	770.428	33	
770.918	-6	770.918	3	770.918	1	770.918	3	770.918	-1	770.918	6	770.918	-1	770.918	3	770.918	8	770.918	12	770.918	19	770.918	20	770.918	23	770.918	25	770.918	31	
771.408	-2	771.408	-3	771.408	-3	771.408	-6	771.408	2	771.408	2	771.408	-1	771.408	5	771.408	11	771.408	5	771.408	15	771.408	18	771.408	21	771.408	26	771.408	23	
771.897	2	771.897	1	771.897	-4	771.897	-2	771.897	1	771.897	3	771.897	-1	771.897	3	771.897	9	771.897	9	771.897	18	771.897	14	771.897	19	771.897	22	771.897	21	
772.387	0	772.387	0	772.387	-5	772.387	1	772.387	1	772.387	-1	772.387	0	772.387	4	772.387	2	772.387	7	772.387	13	772.387	15	772.387	21	772.387	25	772.387	25	
772.877	-1	772.877	3	772.877	1	772.877	1	772.877	-1	772.877	1	772.877	2	772.877	1	772.877	5	772.877	9	772.877	11	772.877	17	772.877	20	772.877	23	772.877	21	
773.366	4	773.366	-3	773.366	-3	773.366	-1	773.366	-1	773.366	0	773.366	-2	773.366	0	773.366	11	773.366	14	773.366	15	773.366	14	773.366	16	773.366	21	773.366	24	
773.856	2	773.856	8	773.856	0	773.856	0	773.856	2	773.856	1	773.856	0	773.856	6	773.856	5	773.856	10	773.856	11	773.856	11	773.856	20	773.856	18	773.856	25	
774.346	-2	774.346	-2	774.346	0	774.346	-1	774.346	-4	774.346	-2	774.346	-3	774.346	-2	774.346	1	774.346	6	774.346	6	774.346	9	774.346	11	774.346	14	774.346	16	
774.835	1	774.835	3	774.835	3	774.835	-1	774.835	2	774.835	3	774.835	5	774.835	4	774.835	9	774.835	11	774.835	16	774.835	12	774.835	14	774.835	18	774.835	19	
775.325	4	775.325	1	775.325	5	775.325	3	775.325	2	775.325	4	775.325	3	775.325	3	775.325	8	775.325	12	775.325	15	775.325	18	775.325	19	775.325	17	775.325	21	
775.814	-4	775.814	-5	775.814	-1	775.814	-1	775.814	3	775.814	-1	775.814	-4	775.814	1	775.814	5	775.814	4	775.814	7	775.814	7	775.814	13	775.814	9	775.814	14	
776.304	-3	776.304	3	776.304	-3	776.304	-1	776.304	1	776.304	-1	776.304	1	776.304	0	776.304	4	776.304	6	776.304	6	776.304	6	776.304	9	776.304	16	776.304	11	
776.794	0	776.794	-2	776.794	1	776.794	0	776.794	0	776.794	3	776.794	2	776.794	-1	776.794	3	776.794	10	776.794	12	776.794	14	776.794	12	776.794	17	776.794	14	
777.283	-2	777.283	-3	777.283	1	777.283	-2	777.283	-4	777.283	-1	777.283	-4	777.283	-4	777.283	1	777.283	4	777.283	8	777.283	6	777.283	10	777.283	9	777.283	16	
777.773	-3	777.773	-1	777.773	-1	777.773	-5	777.773	-6	777.773	2	777.773	0	777.773	0	777.773	1	777.773	6	777.773	6	777.773	5	777.773	12	777.773	9	777.773	17	
778.263	0	778.263	-3	778.263	-6	778.263	-3	778.263	0	778.263	-4	778.263	1	778.263	2	778.263	2	778.263	9	778.263	3	778.263	8	778.263	8	778.263	14	778.263	8	
778.753	3	778.753	3	778.753	-3	778.753	5	778.753	2	778.753	3	778.753	3	778.753	5	778.753	7	778.753	10	778.753	13	778.753	13	778.753	13	778.753	14	778.753	14	
779.242	2	779.242	0	779.242	1	779.242	-2	779.242	2	779.242	-3	779.242	-5	779.242	-2	779.242	3	779.242	2	779.242	6	779.242	8	779.242	8	779.242	12	779.242	10	
779.732	-2	779.732	-2	779.732	-2	779.732	-1	779.732	-1	779.732	-6	779.732	-1	779.732	1	779.732	-1	779.732	5	779.732	6	779.732	4	779.732	10	779.732	11	779.732	9	
780.222	2	780.222	-2	780.222	-7	780.222	2	780.222	-2	780.222	2	780.222	-1	780.222	1	780.222	1	780.222	8	780.222	6	780.222	4	780.222	10	780.222	11	780.222	8	
780.711	-3	780.711	0	780.711	-3	780.711	-2	780.711	2	780.711	0	780.711	0	780.711	0	780.711	0	780.711	5	780.711	9	780.711	5	780.711	8	780.711	10	780.711	9	
781.201	1	781.201	0	781.201	1	781.201	-4	781.201	0	781.201	1	781.201	-1	781.201	2	781.201	3	781.201	3	781.201	4	781.201	6	781.201	8	781.201	14	781.201	11	
781.691	-9	781.691	-3	781.691	-3	781.691	-6	781.691	-8	781.691	-5	781.691	-3	781.691	-6	781.691	-5	781.691	-5	781.691	0	781.691	0	781.691	4	781.691	4	781.691	4	
782.18	-1	782.18	4	782.18	0	782.18	-4	782.18	0	782.18	2	782.18	2	782.18	5	782.18	3	782.18	9	782.18	7	782.18	9	782.18	7	782.18	12	782.18	9	
782.67	-3	782.67	-3	782.67	-6	782.67	-1	782.67	-5	782.67	0	782.67	1	782.67	-3	782.67	0	782.67	1	782.67	1	782.67	4	782.67	4	782.67	7	782.67	8	
783.16	-3	783.16	-4	783.16	-1	783.16	-2	783.16	-2	783.16	-3	783.16	0	783.16	-2	783.16	0	783.16	0	783.16	7	783.16	7	783.16	7	783.16	8	783.16	8	
783.65	-2	783.65	1	783.65	-1	783.65	-1	783.65	1	783.65	-2	783.65	3	783.65	0	783.65	2	783.65	3	783.65	6	783.65	4	783.65	10	783.65	7	783.65	12	
784.139	-1	784.139	6	784.139	1	784.139	2	784.139	3	784.139	4	784.139	-1	784.139	6	784.139	8	784.139	9	784.139	8	784.139	4	784.139	8	784.139	12	784.139	8	
784.629	0	784.629	0	784.629	2	784.629	4	784.629	2	784.629	2	784.629	1	784.629	4	784.629	2	784.629	6	784.629	7	784.629	11	784.629	6	784.629	8	784.629	8	
785.119	-5	785.119	-2	785.119	1	785.119	-2	785.119	-1	785.119	0	785.119	0	785.119	2	785.119	1	785.119	4	785.119	2	785.119	3	785.119	8	785.119	7	785.119	11	
785.609	-3	785.609	-2	785.609	1	785.609	3	785.609	-3	785.609	0	785.609	1	785.609	-3	785.609	0	785.609	3	785.609	6	785.609	4	785.609	8	785.609	9	785.609	8	
786.098	5	786.098	3	786.098	3	786.098	3	786.098	1	786.098	5	786.098	1	786.098	1	786.098	12	786.098	12	786.098	5	786.098	10	786.098	10	786.098	13	786.098	12	
786.588	-8	786.588	-4	786.588	-8	786.588	-4	786.588	-3	786.588	-5	786.588	-3	786.588	-4	786.588	-2	786.588	-3	786.588	-2	786.588	3	786.588	-2	786.588	0	786.588	1	
787.078	-1	787.078	0	787.078	5	787.078	0	787.078	1	787.078	-1	787.078	1	787.078	1	787.078	5	787.078	6	787.078	5	787.078	8	787.078	9	787.078	6	787.078	10	
787.568	2	787.568	2	787.568	0	787.568	2	787.568	3	787.568	5	787.568	5	787.568	2	787.568	2	787.568	9	787.568	8	787.568	4	787.568	8	787.568	9	787.568	10	
788.057	-2	788.057	-1	788.057	2	788.057	4	788.057	0	788.057	-1	788.057	-1	788.057	2	788.057	2	788.057	7	788.057	4	788.057	11	788.057	7	788.057	8	788.057	9	
788.547	-8	788.547	-3	788.547	-2	788.547	-3	788.547	-8	788.547	-3	788.547	-2	788.547	0	788.547	0	788.547	1	788.547	6	788.547	3	788.547	1	788.547	0	788.547	3	
789.037	-5	789.037	-2	789.037	-2	789.037	0	789.037	-1	789.037	-5	789.037	0	789.037	-2	789.037	4	789.037	2	789.037	2	789.037	3	789.037	3	789.037	3	789.037	8	
789.527	-3	789.527	1	789.527	-2	789.527	0	789.527	-3	789.527	0	789.527	-3	789.527	-2	789.527	4	789.527	7	789.527	7	789.527	3	789.527	7	789.527	10	789.527	6	
790.016	1	790.016	5	790.016	-2	790.016	-1	790.016	-1	790.016	6	790.016	2	790.016	4	790.016	2	790.016	7	790.016	7	790.016	8	790.016	11	790.016	12	790.016	7	
790.506	1	790.506	0	790.506	-1	790.506	-2	790.506	0	790.506	4	790.506	-2	790.506	2	790.506	1	790.506	5	790.506	4	790.506	3	790.506	6	790.506	5	790.506	7	
790.996	-4	790.996	-8	790.996	-4	790.996	-4	790.996	-6	790.996	-3	790.996	-4	790.996	-3	790.996	-1	790.996	1	790.996	1	790.996	4	790.996	2	790.996	4	790.996	6	
791.486	-6	791.486	-3	791.486	-5	791.486	-5	791.486	-1	791.486	-4	791.486	1	791.486	1	791.486	5	791.486	6	791.486	0	791.486	-1	791.486	10	791.486	4	791.486	7	
791.975	2	791.975	1	791.975	-2	791.975	2	791.975	1	791.975	2	791.975	4	791.975	3	791.975	4	791.975	8	791.975	8	791.975	5	791.975	9	791.975	9	791.975	9	
792.465	3	792.465	2	792.465	-1	792.465	1	792.465	-2	792.465	1	792.465	-1	792.465	0	792.465	4	792.465	8	792.465	5	792.465	8	792.465	4	792.465	8	792.465	6	
792.955	1	792.955	-1	792.955	2	792.955	1	792.955	-1	792.955	-1	792.955	-2	792.955	4	792.955	5	792.955	1	792.955	3	792.955	5	792.955	5	792.955	6	792.955	8	
793.445	-4	793.445	-5	793.445	-2	793.445	-2	793.445	0	793.445	-3	793.445	2	793.445	-5	793.445	1	793.445	-1	793.445	0	793.445	5	793.445	3	793.445	4	793.445	6	
793.935	2	793.935	0	793.935	-1	793.935	-3	793.935	-2	793.935	0	793.935	0	793.935	0	793.935	-2	793.935	7	793.935	8	793.935	7	793.935	6	793.935	5	793.935	4	
794.424	4	794.424	3	794.424	4	794.424	1	794.424	0	794.424	0	794.424	0	794.424	4	794.424	5	794.424	11	794.424	11	794.424	10	794.424	13	794.424	9	794.424	9	
794.914	1	794.914	-3	794.914	-2	794.914	-3	794.914	-1	794.914	2	794.914	-1	794.914	3	794.914	4	794.914	0	794.914	8	794.914	5	794.914	8	794.914	5	794.914	9	
795.404	1	795.404	-4	795.404	-3	795.404	2	795.404	3	795.404	1	795.404	-1	795.404	0	795.404	1	795.404	4	795.404	2	795.404	6	795.404	8	795.404	5	795.404	8	
795.894	1	795.894	-1	795.894	-2	795.894	2	795.894	1	795.894	-2	795.894	1	795.894	0	795.894	4	795.894	8	795.894	5	795.894	5	795.894	9	795.894	9	795.894	6	
796.384	0	796.384	0	796.384	0	796.384	-3	796.384	-5	796.384	-6	796.384	-8	796.384	4	796.384	2	796.384	4	796.384	5	796.384	4	796.384	3	796.384	8	796.384	6	
796.873	-2	796.873	3	796.873	-1	796.873	-3	796.873	-8	796.873	6	796.873	0	796.873	5	796.873	9	796.873	7	796.873	7	796.873	8	796.873	8	796.873	10	796.873	10	
797.363	2	797.363	4	797.363	2	797.363	-1	797.363	3	797.363	-1	797.363	2	797.363	-3	797.363	3	797.363	4	797.363	3	797.363	3	797.363	7	797.363	9	797.363	9	
797.853	-3	797.853	-4	797.853	-4	797.853	-3	797.853	-2	797.853	-2	797.853	-2	797.853	-1	797.853	1	797.853	7	797.853	3	797.853	2	797.853	3	797.853	8	797.853	1	
798.343	0	798.343	2	798.343	4	798.343	3	798.343	-2	798.343	-1	798.343	1	798.343	3	798.343	5	798.343	8	798.343	8	798.343	5	798.343	6	798.343	8	798.343	4	
798.833	1	798.833	6	798.833	1	798.833	-1	798.833	-2	798.833	-2	798.833	-1	798.833	1	798.833	3	798.833	4	798.833	6	798.833	5	798.833	9	798.833	8	798.833	7	
799.322	0	799.322	5	799.322	2	799.322	3	799.322	-4	799.322	-2	799.322	4	799.322	-3	799.322	4	799.322	4	799.322	5	799.322	7	799.322	8	799.322	11	799.322	9	
799.812	-1	799.812	-1	799.812	-5	799.812	0	799.812	1	799.812	3	799.812	-2	799.812	0	799.812	0	799.812	2	799.812	4	799.812	5	799.812	6	799.812	6	799.812	5	
800.302	-1	800.302	0	800.302	-3	800.302	-2	800.302	-4	800.302	-2	800.302	-1	800.302	2	800.302	7	800.302	6	800.302	4	800.302	4	800.302	3	800.302	6	800.302	3	
800.792	2	800.792	1	800.792	2	800.792	-3	800.792	1	800.792	3	800.792	0	800.792	1	800.792	4	800.792	7	800.792	7	800.792	4	800.792	10	800.792	9	800.792	11	
801.282	1	801.282	-6	801.282	1	801.282	-2	801.282	-5	801.282	2	801.282	-1	801.282	1	801.282	4	801.282	2	801.282	4	801.282	2	801.282	1	801.282	6	801.282	5	
801.771	-5	801.771	-3	801.771	-5	801.771	-2	801.771	-6	801.771	-3	801.771	-3	801.771	2	801.771	-4	801.771	3	801.771	2	801.771	-1	801.771	-1	801.771	4	801.771	0	
802.261	1	802.261	4	802.261	2	802.261	1	802.261	2	802.261	-2	802.261	3	802.261	7	802.261	7	802.261	9	802.261	6	802.261	8	802.261	4	802.261	11	802.261	8	
802.751	1	802.751	-1	802.751	3	802.751	-3	802.751	-1	802.751	2	802.751	4	802.751	6	802.751	6	802.751	4	802.751	6	802.751	9	802.751	8	802.751	13	802.751	7	
803.241	-3	803.241	-3	803.241	-7	803.241	-5	803.241	-3	803.241	0	803.241	-5	803.241	-5	803.241	2	803.241	3	803.241	1	803.241	3	803.241	5	803.241	5	803.241	2	
803.731	-1	803.731	-5	803.731	-4	803.731	-4	803.731	3	803.731	0	803.731	-3	803.731	-4	803.731	0	803.731	0	803.731	6	803.731	3	803.731	3	803.731	8	803.731	2	
804.22	-4	804.22	-5	804.22	-4	804.22	-5	804.22	-6	804.22	-1	804.22	-3	804.22	1	804.22	4	804.22	1	804.22	1	804.22	3	804.22	1	804.22	4	804.22	-1	
804.71	-2	804.71	4	804.71	0	804.71	-1	804.71	-2	804.71	-2	804.71	3	804.71	2	804.71	9	804.71	5	804.71	7	804.71	6	804.71	7	804.71	5	804.71	7	
805.2	2	805.2	2	805.2	5	805.2	6	805.2	4	805.2	5	805.2	4	805.2	5	805.2	5	805.2	6	805.2	6	805.2	10	805.2	8	805.2	10	805.2	10	
805.69	1	805.69	3	805.69	-1	805.69	5	805.69	0	805.69	7	805.69	2	805.69	1	805.69	5	805.69	7	805.69	9	805.69	9	805.69	8	805.69	7	805.69	7	
806.18	-1	806.18	1	806.18	-1	806.18	2	806.18	-1	806.18	-5	806.18	0	806.18	-1	806.18	7	806.18	6	806.18	7	806.18	6	806.18	8	806.18	7	806.18	8	
806.669	-5	806.669	0	806.669	-2	806.669	-1	806.669	0	806.669	3	806.669	-3	806.669	3	806.669	1	806.669	4	806.669	5	806.669	6	806.669	8	806.669	8	806.669	8	
807.159	-1	807.159	-1	807.159	-1	807.159	3	807.159	-4	807.159	-1	807.159	-2	807.159	2	807.159	1	807.159	7	807.159	5	807.159	7	807.159	0	807.159	4	807.159	6	
807.649	2	807.649	2	807.649	-3	807.649	-2	807.649	1	807.649	1	807.649	3	807.649	0	807.649	4	807.649	7	807.649	4	807.649	8	807.649	6	807.649	4	807.649	6	
808.139	-2	808.139	1	808.139	-2	808.139	-5	808.139	-2	808.139	-2	808.139	3	808.139	3	808.139	5	808.139	7	808.139	3	808.139	5	808.139	7	808.139	8	808.139	6	
808.629	-5	808.629	-2	808.629	-1	808.629	-4	808.629	-7	808.629	-2	808.629	-3	808.629	4	808.629	1	808.629	4	808.629	5	808.629	5	808.629	5	808.629	3	808.629	1	
809.118	-5	809.118	-4	809.118	-4	809.118	-5	809.118	-4	809.118	-1	809.118	-4	809.118	-4	809.118	2	809.118	1	809.118	2	809.118	2	809.118	2	809.118	4	809.118	3	
809.608	-4	809.608	-1	809.608	-4	809.608	-5	809.608	-1	809.608	-1	809.608	-1	809.608	-1	809.608	3	809.608	6	809.608	-3	809.608	6	809.608	1	809.608	0	809.608	4	
810.098	-2	810.098	-1	810.098	-1	810.098	1	810.098	0	810.098	-1	810.098	-1	810.098	6	810.098	7	810.098	5	810.098	7	810.098	8	810.098	6	810.098	7	810.098	6	
810.588	2	810.588	0	810.588	4	810.588	1	810.588	4	810.588	3	810.588	2	810.588	6	810.588	8	810.588	9	810.588	9	810.588	7	810.588	11	810.588	10	810.588	8	
811.077	3	811.077	-3	811.077	-2	811.077	0	811.077	0	811.077	-2	811.077	1	811.077	2	811.077	2	811.077	6	811.077	5	811.077	8	811.077	3	811.077	8	811.077	9	
811.567	0	811.567	-3	811.567	-1	811.567	2	811.567	-6	811.567	-3	811.567	-3	811.567	0	811.567	6	811.567	3	811.567	3	811.567	4	811.567	4	811.567	-1	811.567	6	
812.057	-1	812.057	-2	812.057	-3	812.057	-1	812.057	0	812.057	-1	812.057	2	812.057	4	812.057	2	812.057	-3	812.057	4	812.057	1	812.057	5	812.057	5	812.057	2	
812.547	1	812.547	0	812.547	4	812.547	2	812.547	2	812.547	0	812.547	0	812.547	2	812.547	5	812.547	9	812.547	3	812.547	7	812.547	9	812.547	5	812.547	7	
813.037	-8	813.037	-5	813.037	0	813.037	-2	813.037	-3	813.037	-1	813.037	-1	813.037	-3	813.037	-1	813.037	3	813.037	-1	813.037	4	813.037	-3	813.037	6	813.037	0	
813.526	-2	813.526	-2	813.526	-7	813.526	-1	813.526	-6	813.526	-5	813.526	-1	813.526	-3	813.526	0	813.526	4	813.526	2	813.526	1	813.526	3	813.526	4	813.526	2	
814.016	-6	814.016	-4	814.016	-4	814.016	-4	814.016	-6	814.016	-6	814.016	-7	814.016	-2	814.016	-1	814.016	-1	814.016	5	814.016	2	814.016	1	814.016	-2	814.016	-1	
814.506	-16	814.506	-9	814.506	-10	814.506	-13	814.506	-12	814.506	-9	814.506	-14	814.506	-9	814.506	-7	814.506	-7	814.506	-6	814.506	-8	814.506	-6	814.506	-6	814.506	-8	
814.996	0	814.996	3	814.996	1	814.996	4	814.996	4	814.996	7	814.996	6	814.996	5	814.996	3	814.996	7	814.996	5	814.996	6	814.996	6	814.996	7	814.996	9	
815.486	5	815.486	4	815.486	0	815.486	2	815.486	-1	815.486	2	815.486	3	815.486	5	815.486	6	815.486	7	815.486	6	815.486	5	815.486	3	815.486	4	815.486	3	
815.975	-1	815.975	-1	815.975	-3	815.975	-1	815.975	-1	815.975	-2	815.975	-1	815.975	-2	815.975	2	815.975	5	815.975	3	815.975	4	815.975	7	815.975	4	815.975	6	
816.465	-3	816.465	-3	816.465	-6	816.465	-5	816.465	-2	816.465	-3	816.465	-4	816.465	-1	816.465	-2	816.465	1	816.465	-2	816.465	-1	816.465	0	816.465	0	816.465	6	
816.955	-2	816.955	0	816.955	-1	816.955	-2	816.955	-1	816.955	-3	816.955	2	816.955	1	816.955	0	816.955	6	816.955	6	816.955	6	816.955	1	816.955	2	816.955	9	
817.445	-1	817.445	3	817.445	-1	817.445	0	817.445	2	817.445	3	817.445	5	817.445	4	817.445	6	817.445	8	817.445	8	817.445	7	817.445	11	817.445	6	817.445	10	
817.934	3	817.934	5	817.934	0	817.934	0	817.934	2	817.934	4	817.934	2	817.934	5	817.934	2	817.934	7	817.934	6	817.934	2	817.934	8	817.934	8	817.934	4	
