S17176_1:101		Capture_1:201		Capture_2:202		Capture_3:203		Capture_4:204		Capture_5:205		Capture_6:206		Capture_7:207		Capture_8:208		Capture_9:209		Capture_10:210		Capture_11:211		Capture_12:212		Capture_13:213		Capture_14:214		
747.914	545	747.914	-1	747.914	-5	747.914	1	747.914	10	747.914	33	747.914	60	747.914	131	747.914	211	747.914	309	747.914	412	747.914	465	747.914	512	747.914	536	747.914	546	
748.403	527	748.403	-1	748.403	-1	748.403	2	748.403	12	748.403	24	748.403	55	748.403	121	748.403	201	748.403	291	748.403	392	748.403	449	748.403	487	748.403	513	748.403	524	
748.893	499	748.893	0	748.893	1	748.893	4	748.893	11	748.893	30	748.893	51	748.893	115	748.893	186	748.893	275	748.893	369	748.893	422	748.893	461	748.893	488	748.893	503	
749.382	475	749.382	2	749.382	-2	749.382	-2	749.382	9	749.382	23	749.382	46	749.382	102	749.382	173	749.382	250	749.382	344	749.382	397	749.382	439	749.382	461	749.382	474	
749.871	450	749.871	-4	749.871	-3	749.871	1	749.871	4	749.871	18	749.871	36	749.871	90	749.871	154	749.871	233	749.871	323	749.871	368	749.871	418	749.871	434	749.871	446	
750.361	425	750.361	-4	750.361	-2	750.361	2	750.361	4	750.361	19	750.361	38	750.361	85	750.361	147	750.361	221	750.361	304	750.361	348	750.361	391	750.361	413	750.361	426	
750.85	402	750.85	-3	750.85	-2	750.85	1	750.85	5	750.85	18	750.85	35	750.85	79	750.85	134	750.85	202	750.85	282	750.85	328	750.85	367	750.85	390	750.85	400	
751.339	382	751.339	3	751.339	0	751.339	5	751.339	8	751.339	21	751.339	34	751.339	78	751.339	128	751.339	193	751.339	270	751.339	312	751.339	352	751.339	371	751.339	381	
751.829	353	751.829	-7	751.829	-5	751.829	-10	751.829	-1	751.829	12	751.829	23	751.829	64	751.829	111	751.829	169	751.829	242	751.829	288	751.829	317	751.829	340	751.829	351	
752.318	338	752.318	-4	752.318	2	752.318	-2	752.318	5	752.318	12	752.318	24	752.318	59	752.318	107	752.318	164	752.318	231	752.318	279	752.318	304	752.318	330	752.318	337	
752.807	315	752.807	1	752.807	-2	752.807	-2	752.807	0	752.807	11	752.807	19	752.807	51	752.807	97	752.807	148	752.807	207	752.807	249	752.807	282	752.807	298	752.807	311	
753.297	297	753.297	3	753.297	1	753.297	3	753.297	8	753.297	13	753.297	24	753.297	54	753.297	94	753.297	143	753.297	201	753.297	238	753.297	271	753.297	287	753.297	292	
753.786	278	753.786	-4	753.786	0	753.786	-5	753.786	1	753.786	8	753.786	22	753.786	46	753.786	83	753.786	129	753.786	185	753.786	217	753.786	251	753.786	267	753.786	277	
754.275	258	754.275	-4	754.275	-1	754.275	-2	754.275	2	754.275	6	754.275	21	754.275	41	754.275	74	754.275	120	754.275	173	754.275	203	754.275	228	754.275	249	754.275	256	
754.765	246	754.765	1	754.765	6	754.765	1	754.765	2	754.765	12	754.765	21	754.765	42	754.765	75	754.765	114	754.765	166	754.765	192	754.765	219	754.765	235	754.765	250	
755.254	225	755.254	-3	755.254	-2	755.254	-2	755.254	-1	755.254	3	755.254	12	755.254	34	755.254	66	755.254	104	755.254	148	755.254	175	755.254	201	755.254	213	755.254	221	
755.743	212	755.743	-1	755.743	-1	755.743	1	755.743	6	755.743	11	755.743	18	755.743	37	755.743	63	755.743	101	755.743	141	755.743	167	755.743	191	755.743	208	755.743	215	
756.233	195	756.233	1	756.233	5	756.233	0	756.233	2	756.233	8	756.233	14	756.233	33	756.233	60	756.233	90	756.233	126	756.233	155	756.233	177	756.233	188	756.233	196	
756.722	187	756.722	3	756.722	5	756.722	1	756.722	1	756.722	7	756.722	12	756.722	29	756.722	55	756.722	81	756.722	120	756.722	142	756.722	167	756.722	176	756.722	178	
757.212	176	757.212	7	757.212	5	757.212	-2	757.212	2	757.212	7	757.212	14	757.212	31	757.212	48	757.212	79	757.212	115	757.212	132	757.212	154	757.212	163	757.212	173	
757.701	160	757.701	-5	757.701	-3	757.701	2	757.701	-2	757.701	3	757.701	10	757.701	23	757.701	50	757.701	72	757.701	107	757.701	122	757.701	139	757.701	151	757.701	158	
758.19	145	758.19	5	758.19	2	758.19	0	758.19	6	758.19	11	758.19	12	758.19	27	758.19	42	758.19	65	758.19	100	758.19	117	758.19	132	758.19	144	758.19	150	
758.68	133	758.68	-2	758.68	-5	758.68	-5	758.68	-2	758.68	1	758.68	7	758.68	18	758.68	34	758.68	57	758.68	87	758.68	105	758.68	122	758.68	124	758.68	132	
759.169	128	759.169	-1	759.169	-4	759.169	-1	759.169	-3	759.169	4	759.169	7	759.169	17	759.169	33	759.169	50	759.169	81	759.169	99	759.169	111	759.169	125	759.169	125	
759.659	123	759.659	0	759.659	-1	759.659	1	759.659	2	759.659	8	759.659	9	759.659	20	759.659	36	759.659	52	759.659	79	759.659	95	759.659	109	759.659	117	759.659	121	
760.148	111	760.148	-1	760.148	1	760.148	3	760.148	1	760.148	2	760.148	8	760.148	17	760.148	33	760.148	52	760.148	74	760.148	87	760.148	100	760.148	107	760.148	113	
760.638	106	760.638	1	760.638	3	760.638	3	760.638	1	760.638	0	760.638	10	760.638	17	760.638	28	760.638	50	760.638	63	760.638	82	760.638	90	760.638	102	760.638	106	
761.127	98	761.127	-3	761.127	-1	761.127	-3	761.127	8	761.127	6	761.127	5	761.127	16	761.127	24	761.127	42	761.127	63	761.127	76	761.127	83	761.127	94	761.127	91	
761.617	83	761.617	-4	761.617	-5	761.617	-8	761.617	-5	761.617	-2	761.617	7	761.617	9	761.617	22	761.617	34	761.617	55	761.617	64	761.617	72	761.617	83	761.617	84	
762.106	81	762.106	-5	762.106	-6	762.106	-5	762.106	0	762.106	1	762.106	3	762.106	11	762.106	22	762.106	37	762.106	53	762.106	63	762.106	66	762.106	75	762.106	81	
762.596	79	762.596	0	762.596	1	762.596	4	762.596	4	762.596	3	762.596	9	762.596	12	762.596	21	762.596	36	762.596	46	762.596	63	762.596	68	762.596	73	762.596	77	
763.085	71	763.085	1	763.085	-2	763.085	0	763.085	0	763.085	1	763.085	4	763.085	12	763.085	16	763.085	29	763.085	42	763.085	52	763.085	63	763.085	70	763.085	71	
763.575	68	763.575	2	763.575	0	763.575	-4	763.575	0	763.575	0	763.575	1	763.575	11	763.575	15	763.575	28	763.575	42	763.575	52	763.575	58	763.575	64	763.575	66	
764.064	65	764.064	2	764.064	0	764.064	1	764.064	2	764.064	4	764.064	11	764.064	13	764.064	24	764.064	29	764.064	44	764.064	50	764.064	56	764.064	62	764.064	65	
764.554	59	764.554	-2	764.554	1	764.554	0	764.554	0	764.554	0	764.554	3	764.554	9	764.554	14	764.554	22	764.554	38	764.554	45	764.554	54	764.554	58	764.554	56	
765.043	51	765.043	-3	765.043	5	765.043	1	765.043	2	765.043	2	765.043	1	765.043	12	765.043	15	765.043	28	765.043	36	765.043	40	765.043	49	765.043	51	765.043	56	
765.533	53	765.533	-1	765.533	-3	765.533	-1	765.533	-2	765.533	5	765.533	1	765.533	8	765.533	16	765.533	19	765.533	34	765.533	40	765.533	46	765.533	48	765.533	49	
766.022	50	766.022	4	766.022	-1	766.022	3	766.022	-2	766.022	2	766.022	5	766.022	12	766.022	13	766.022	19	766.022	31	766.022	42	766.022	44	766.022	46	766.022	49	
766.512	50	766.512	-1	766.512	2	766.512	2	766.512	4	766.512	1	766.512	3	766.512	7	766.512	11	766.512	20	766.512	27	766.512	34	766.512	39	766.512	38	766.512	45	
767.001	35	767.001	-1	767.001	-3	767.001	-4	767.001	1	767.001	-2	767.001	1	767.001	5	767.001	7	767.001	16	767.001	24	767.001	23	767.001	36	767.001	37	767.001	35	
767.491	37	767.491	-4	767.491	-1	767.491	-4	767.491	-3	767.491	0	767.491	1	767.491	7	767.491	12	767.491	16	767.491	22	767.491	33	767.491	33	767.491	32	767.491	39	
767.981	28	767.981	-9	767.981	-7	767.981	-7	767.981	-8	767.981	-7	767.981	-10	767.981	-1	767.981	4	767.981	10	767.981	21	767.981	18	767.981	23	767.981	22	767.981	26	
768.47	37	768.47	2	768.47	-3	768.47	0	768.47	-2	768.47	0	768.47	4	768.47	7	768.47	8	768.47	13	768.47	23	768.47	27	768.47	31	768.47	32	768.47	34	
768.96	36	768.96	4	768.96	-3	768.96	0	768.96	2	768.96	1	768.96	2	768.96	5	768.96	9	768.96	11	768.96	19	768.96	26	768.96	28	768.96	30	768.96	29	
769.449	29	769.449	-6	769.449	-4	769.449	-6	769.449	-5	769.449	1	769.449	-3	769.449	0	769.449	6	769.449	12	769.449	14	769.449	20	769.449	21	769.449	23	769.449	27	
769.939	25	769.939	-4	769.939	6	769.939	0	769.939	-3	769.939	-4	769.939	3	769.939	0	769.939	8	769.939	15	769.939	21	769.939	20	769.939	22	769.939	28	769.939	26	
770.428	25	770.428	2	770.428	-4	770.428	-3	770.428	2	770.428	3	770.428	3	770.428	0	770.428	7	770.428	13	770.428	14	770.428	25	770.428	23	770.428	23	770.428	28	
770.918	24	770.918	-7	770.918	-2	770.918	1	770.918	-2	770.918	-2	770.918	1	770.918	7	770.918	9	770.918	9	770.918	13	770.918	25	770.918	25	770.918	27	770.918	23	
771.408	23	771.408	-5	771.408	1	771.408	3	771.408	-1	771.408	3	771.408	-1	771.408	4	771.408	4	771.408	8	771.408	14	771.408	21	771.408	21	771.408	19	771.408	20	
771.897	20	771.897	2	771.897	3	771.897	2	771.897	-5	771.897	1	771.897	0	771.897	1	771.897	4	771.897	12	771.897	16	771.897	17	771.897	20	771.897	27	771.897	22	
772.387	18	772.387	-2	772.387	3	772.387	-2	772.387	1	772.387	-2	772.387	-5	772.387	-1	772.387	6	772.387	8	772.387	9	772.387	19	772.387	19	772.387	17	772.387	20	
772.877	19	772.877	-2	772.877	-2	772.877	0	772.877	0	772.877	-1	772.877	4	772.877	2	772.877	5	772.877	6	772.877	12	772.877	17	772.877	20	772.877	17	772.877	19	
773.366	20	773.366	-1	773.366	1	773.366	-3	773.366	1	773.366	1	773.366	0	773.366	3	773.366	6	773.366	6	773.366	15	773.366	16	773.366	17	773.366	23	773.366	16	
773.856	13	773.856	-1	773.856	0	773.856	-4	773.856	0	773.856	0	773.856	0	773.856	0	773.856	4	773.856	11	773.856	17	773.856	16	773.856	15	773.856	15	773.856	20	
774.346	13	774.346	-4	774.346	-1	774.346	-3	774.346	-1	774.346	-7	774.346	-3	774.346	3	774.346	-2	774.346	11	774.346	6	774.346	10	774.346	10	774.346	11	774.346	14	
774.835	21	774.835	6	774.835	1	774.835	4	774.835	3	774.835	1	774.835	4	774.835	6	774.835	6	774.835	9	774.835	11	774.835	17	774.835	18	774.835	16	774.835	20	
775.325	18	775.325	2	775.325	5	775.325	4	775.325	5	775.325	3	775.325	6	775.325	7	775.325	12	775.325	10	775.325	14	775.325	17	775.325	18	775.325	16	775.325	13	
775.814	10	775.814	-5	775.814	-1	775.814	-5	775.814	0	775.814	-3	775.814	2	775.814	-2	775.814	3	775.814	8	775.814	8	775.814	9	775.814	8	775.814	10	775.814	13	
776.304	12	776.304	-1	776.304	0	776.304	0	776.304	-4	776.304	-5	776.304	2	776.304	5	776.304	6	776.304	7	776.304	13	776.304	10	776.304	15	776.304	13	776.304	12	
776.794	14	776.794	6	776.794	2	776.794	0	776.794	1	776.794	3	776.794	2	776.794	5	776.794	6	776.794	12	776.794	6	776.794	14	776.794	16	776.794	13	776.794	18	
777.283	10	777.283	-2	777.283	-3	777.283	-2	777.283	-4	777.283	-3	777.283	-1	777.283	0	777.283	3	777.283	3	777.283	7	777.283	3	777.283	3	777.283	6	777.283	11	
777.773	11	777.773	-3	777.773	1	777.773	-5	777.773	-1	777.773	2	777.773	4	777.773	-4	777.773	5	777.773	6	777.773	9	777.773	9	777.773	9	777.773	8	777.773	10	
778.263	13	778.263	-3	778.263	-3	778.263	-2	778.263	0	778.263	-2	778.263	1	778.263	0	778.263	-1	778.263	4	778.263	8	778.263	10	778.263	7	778.263	8	778.263	12	
778.753	19	778.753	3	778.753	3	778.753	-1	778.753	5	778.753	1	778.753	7	778.753	11	778.753	10	778.753	8	778.753	12	778.753	10	778.753	19	778.753	14	778.753	17	
779.242	11	779.242	-1	779.242	-3	779.242	-3	779.242	0	779.242	1	779.242	0	779.242	0	779.242	4	779.242	3	779.242	7	779.242	8	779.242	7	779.242	10	779.242	9	
779.732	8	779.732	1	779.732	-3	779.732	-3	779.732	-1	779.732	-3	779.732	-2	779.732	-3	779.732	3	779.732	2	779.732	5	779.732	8	779.732	10	779.732	7	779.732	7	
780.222	10	780.222	-2	780.222	0	780.222	-3	780.222	-4	780.222	-3	780.222	0	780.222	2	780.222	5	780.222	4	780.222	9	780.222	9	780.222	8	780.222	4	780.222	8	
780.711	5	780.711	-3	780.711	-1	780.711	-1	780.711	0	780.711	2	780.711	-3	780.711	6	780.711	5	780.711	4	780.711	6	780.711	2	780.711	11	780.711	10	780.711	5	
781.201	5	781.201	-2	781.201	-3	781.201	-2	781.201	-2	781.201	2	781.201	0	781.201	0	781.201	2	781.201	3	781.201	7	781.201	7	781.201	5	781.201	9	781.201	9	
781.691	1	781.691	-4	781.691	-6	781.691	-8	781.691	-8	781.691	-9	781.691	-7	781.691	-6	781.691	-1	781.691	-1	781.691	-2	781.691	-2	781.691	-1	781.691	3	781.691	1	
782.18	8	782.18	3	782.18	8	782.18	0	782.18	-3	782.18	-2	782.18	5	782.18	2	782.18	5	782.18	5	782.18	5	782.18	9	782.18	7	782.18	8	782.18	11	
782.67	7	782.67	-3	782.67	-6	782.67	-1	782.67	-2	782.67	-1	782.67	0	782.67	1	782.67	3	782.67	2	782.67	-2	782.67	2	782.67	7	782.67	2	782.67	5	
783.16	0	783.16	-1	783.16	-5	783.16	-5	783.16	-3	783.16	2	783.16	-2	783.16	1	783.16	1	783.16	3	783.16	1	783.16	5	783.16	6	783.16	4	783.16	7	
783.65	11	783.65	-3	783.65	2	783.65	0	783.65	-1	783.65	0	783.65	0	783.65	-2	783.65	5	783.65	6	783.65	9	783.65	10	783.65	5	783.65	9	783.65	5	
784.139	8	784.139	3	784.139	5	784.139	2	784.139	4	784.139	3	784.139	5	784.139	7	784.139	4	784.139	9	784.139	7	784.139	10	784.139	7	784.139	10	784.139	9	
784.629	11	784.629	1	784.629	2	784.629	3	784.629	-1	784.629	-2	784.629	2	784.629	4	784.629	3	784.629	5	784.629	7	784.629	11	784.629	8	784.629	11	784.629	12	
785.119	7	785.119	-4	785.119	-6	785.119	-5	785.119	-6	785.119	1	785.119	1	785.119	-1	785.119	2	785.119	3	785.119	1	785.119	3	785.119	5	785.119	4	785.119	10	
785.609	9	785.609	-3	785.609	-3	785.609	2	785.609	0	785.609	-3	785.609	2	785.609	-1	785.609	2	785.609	-1	785.609	5	785.609	7	785.609	5	785.609	6	785.609	8	
786.098	11	786.098	6	786.098	8	786.098	0	786.098	1	786.098	3	786.098	2	786.098	6	786.098	4	786.098	6	786.098	6	786.098	8	786.098	13	786.098	10	786.098	13	
786.588	-1	786.588	-6	786.588	-2	786.588	-7	786.588	-11	786.588	-4	786.588	-9	786.588	-6	786.588	0	786.588	2	786.588	0	786.588	-1	786.588	2	786.588	1	786.588	3	
787.078	8	787.078	-1	787.078	4	787.078	1	787.078	3	787.078	-2	787.078	1	787.078	1	787.078	5	787.078	8	787.078	3	787.078	6	787.078	8	787.078	5	787.078	9	
787.568	12	787.568	3	787.568	1	787.568	0	787.568	5	787.568	-1	787.568	6	787.568	3	787.568	5	787.568	7	787.568	10	787.568	13	787.568	9	787.568	10	787.568	11	
788.057	11	788.057	3	788.057	4	788.057	-4	788.057	0	788.057	-3	788.057	3	788.057	7	788.057	5	788.057	3	788.057	3	788.057	7	788.057	9	788.057	8	788.057	5	
788.547	1	788.547	-3	788.547	-4	788.547	-6	788.547	-3	788.547	1	788.547	-2	788.547	-3	788.547	-4	788.547	4	788.547	0	788.547	3	788.547	3	788.547	-1	788.547	4	
789.037	5	789.037	-3	789.037	-5	789.037	-4	789.037	-5	789.037	0	789.037	2	789.037	-1	789.037	4	789.037	5	789.037	0	789.037	7	789.037	2	789.037	6	789.037	-1	
789.527	6	789.527	3	789.527	-4	789.527	1	789.527	-7	789.527	0	789.527	1	789.527	0	789.527	3	789.527	1	789.527	9	789.527	7	789.527	2	789.527	8	789.527	5	
790.016	9	790.016	6	790.016	3	790.016	0	790.016	2	790.016	2	790.016	4	790.016	5	790.016	4	790.016	8	790.016	9	790.016	10	790.016	7	790.016	7	790.016	11	
790.506	8	790.506	1	790.506	2	790.506	-3	790.506	1	790.506	0	790.506	2	790.506	7	790.506	5	790.506	4	790.506	4	790.506	8	790.506	4	790.506	8	790.506	4	
790.996	3	790.996	-8	790.996	-4	790.996	-5	790.996	0	790.996	0	790.996	-1	790.996	-5	790.996	0	790.996	-1	790.996	2	790.996	6	790.996	5	790.996	6	790.996	3	
791.486	7	791.486	-3	791.486	-3	791.486	-4	791.486	-4	791.486	-5	791.486	-2	791.486	-1	791.486	-1	791.486	5	791.486	6	791.486	3	791.486	6	791.486	8	791.486	8	
791.975	6	791.975	3	791.975	4	791.975	4	791.975	2	791.975	1	791.975	6	791.975	4	791.975	0	791.975	4	791.975	8	791.975	6	791.975	6	791.975	7	791.975	8	
792.465	5	792.465	-1	792.465	0	792.465	-2	792.465	0	792.465	-1	792.465	-1	792.465	3	792.465	2	792.465	3	792.465	3	792.465	9	792.465	7	792.465	11	792.465	10	
792.955	9	792.955	2	792.955	-1	792.955	0	792.955	1	792.955	4	792.955	0	792.955	1	792.955	3	792.955	4	792.955	10	792.955	10	792.955	9	792.955	7	792.955	7	
793.445	9	793.445	2	793.445	-6	793.445	-2	793.445	0	793.445	-1	793.445	2	793.445	-1	793.445	4	793.445	6	793.445	7	793.445	7	793.445	10	793.445	5	793.445	6	
793.935	5	793.935	-1	793.935	0	793.935	0	793.935	-2	793.935	-1	793.935	-1	793.935	1	793.935	6	793.935	1	793.935	3	793.935	9	793.935	5	793.935	9	793.935	9	
794.424	7	794.424	2	794.424	2	794.424	2	794.424	6	794.424	3	794.424	5	794.424	5	794.424	8	794.424	9	794.424	6	794.424	10	794.424	5	794.424	10	794.424	9	
794.914	10	794.914	-2	794.914	-1	794.914	-5	794.914	-2	794.914	-2	794.914	4	794.914	1	794.914	7	794.914	5	794.914	6	794.914	9	794.914	8	794.914	9	794.914	8	
795.404	7	795.404	-2	795.404	1	795.404	2	795.404	0	795.404	1	795.404	0	795.404	2	795.404	3	795.404	6	795.404	4	795.404	8	795.404	6	795.404	5	795.404	11	
795.894	6	795.894	2	795.894	0	795.894	0	795.894	-1	795.894	1	795.894	5	795.894	1	795.894	4	795.894	5	795.894	7	795.894	6	795.894	13	795.894	8	795.894	12	
796.384	5	796.384	-2	796.384	-1	796.384	-1	796.384	-1	796.384	-4	796.384	-3	796.384	0	796.384	1	796.384	5	796.384	5	796.384	3	796.384	7	796.384	7	796.384	7	
796.873	8	796.873	-1	796.873	2	796.873	-1	796.873	-2	796.873	2	796.873	3	796.873	7	796.873	7	796.873	8	796.873	10	796.873	11	796.873	4	796.873	11	796.873	7	
797.363	11	797.363	0	797.363	-2	797.363	3	797.363	1	797.363	2	797.363	4	797.363	2	797.363	6	797.363	6	797.363	7	797.363	11	797.363	6	797.363	8	797.363	9	
797.853	7	797.853	-2	797.853	-6	797.853	-1	797.853	-2	797.853	1	797.853	0	797.853	-1	797.853	2	797.853	-1	797.853	5	797.853	5	797.853	6	797.853	4	797.853	4	
798.343	6	798.343	0	798.343	4	798.343	1	798.343	1	798.343	1	798.343	2	798.343	2	798.343	5	798.343	7	798.343	8	798.343	5	798.343	6	798.343	10	798.343	8	
798.833	10	798.833	0	798.833	-4	798.833	1	798.833	1	798.833	-4	798.833	4	798.833	7	798.833	4	798.833	5	798.833	7	798.833	5	798.833	7	798.833	10	798.833	4	
799.322	10	799.322	0	799.322	0	799.322	-3	799.322	0	799.322	-3	799.322	3	799.322	5	799.322	4	799.322	5	799.322	6	799.322	3	799.322	8	799.322	5	799.322	6	
799.812	6	799.812	-1	799.812	1	799.812	-2	799.812	-3	799.812	1	799.812	3	799.812	-1	799.812	3	799.812	4	799.812	6	799.812	6	799.812	8	799.812	3	799.812	7	
800.302	2	800.302	1	800.302	-6	800.302	-2	800.302	-1	800.302	-1	800.302	3	800.302	-3	800.302	2	800.302	2	800.302	5	800.302	4	800.302	4	800.302	5	800.302	4	
800.792	9	800.792	3	800.792	-2	800.792	2	800.792	-1	800.792	0	800.792	0	800.792	3	800.792	6	800.792	5	800.792	7	800.792	10	800.792	7	800.792	8	800.792	8	
801.282	3	801.282	-5	801.282	-1	801.282	-4	801.282	-1	801.282	-5	801.282	-1	801.282	1	801.282	5	801.282	1	801.282	4	801.282	2	801.282	4	801.282	6	801.282	5	
801.771	2	801.771	-1	801.771	-7	801.771	-4	801.771	-5	801.771	-4	801.771	-3	801.771	-3	801.771	-2	801.771	1	801.771	-2	801.771	6	801.771	0	801.771	2	801.771	3	
802.261	8	802.261	3	802.261	2	802.261	-1	802.261	0	802.261	2	802.261	3	802.261	3	802.261	7	802.261	4	802.261	6	802.261	7	802.261	10	802.261	6	802.261	9	
802.751	9	802.751	-2	802.751	1	802.751	-1	802.751	0	802.751	4	802.751	1	802.751	2	802.751	5	802.751	8	802.751	8	802.751	8	802.751	9	802.751	10	802.751	12	
803.241	6	803.241	-4	803.241	-6	803.241	-4	803.241	-3	803.241	-6	803.241	-2	803.241	-1	803.241	0	803.241	3	803.241	4	803.241	6	803.241	5	803.241	3	803.241	3	
803.731	5	803.731	-5	803.731	-1	803.731	-3	803.731	-3	803.731	1	803.731	-4	803.731	2	803.731	0	803.731	1	803.731	2	803.731	3	803.731	3	803.731	6	803.731	4	
804.22	7	804.22	-4	804.22	-2	804.22	-3	804.22	-1	804.22	-6	804.22	0	804.22	-1	804.22	1	804.22	1	804.22	0	804.22	5	804.22	8	804.22	9	804.22	4	
804.71	11	804.71	0	804.71	0	804.71	3	804.71	0	804.71	2	804.71	3	804.71	3	804.71	6	804.71	8	804.71	7	804.71	9	804.71	9	804.71	6	804.71	9	
805.2	12	805.2	2	805.2	3	805.2	7	805.2	4	805.2	2	805.2	5	805.2	7	805.2	9	805.2	10	805.2	13	805.2	9	805.2	10	805.2	7	805.2	11	
805.69	12	805.69	7	805.69	2	805.69	7	805.69	5	805.69	8	805.69	6	805.69	7	805.69	9	805.69	9	805.69	10	805.69	14	805.69	9	805.69	7	805.69	7	
806.18	5	806.18	1	806.18	-1	806.18	0	806.18	-1	806.18	0	806.18	2	806.18	6	806.18	5	806.18	6	806.18	8	806.18	7	806.18	5	806.18	9	806.18	9	
806.669	10	806.669	1	806.669	1	806.669	-1	806.669	0	806.669	0	806.669	5	806.669	3	806.669	7	806.669	7	806.669	7	806.669	7	806.669	8	806.669	8	806.669	6	
807.159	6	807.159	-1	807.159	-1	807.159	-1	807.159	0	807.159	2	807.159	5	807.159	7	807.159	6	807.159	7	807.159	7	807.159	8	807.159	9	807.159	5	807.159	0	
807.649	8	807.649	1	807.649	0	807.649	3	807.649	1	807.649	-1	807.649	-2	807.649	5	807.649	4	807.649	6	807.649	5	807.649	3	807.649	6	807.649	5	807.649	5	
808.139	3	808.139	1	808.139	0	808.139	1	808.139	-2	808.139	1	808.139	-1	808.139	6	808.139	1	808.139	4	808.139	7	808.139	6	808.139	8	808.139	10	808.139	4	
808.629	2	808.629	-3	808.629	-2	808.629	-4	808.629	-5	808.629	-3	808.629	2	808.629	3	808.629	1	808.629	2	808.629	4	808.629	1	808.629	2	808.629	5	808.629	2	
809.118	1	809.118	2	809.118	-2	809.118	-1	809.118	-1	809.118	-3	809.118	1	809.118	-3	809.118	-1	809.118	2	809.118	3	809.118	2	809.118	1	809.118	1	809.118	6	
809.608	1	809.608	0	809.608	-2	809.608	-2	809.608	-2	809.608	0	809.608	-2	809.608	0	809.608	2	809.608	3	809.608	3	809.608	1	809.608	1	809.608	3	809.608	2	
810.098	5	810.098	4	810.098	0	810.098	0	810.098	0	810.098	3	810.098	5	810.098	4	810.098	4	810.098	8	810.098	4	810.098	7	810.098	8	810.098	6	810.098	4	
810.588	10	810.588	6	810.588	2	810.588	1	810.588	2	810.588	5	810.588	6	810.588	7	810.588	8	810.588	12	810.588	7	810.588	9	810.588	7	810.588	4	810.588	6	
811.077	9	811.077	2	811.077	2	811.077	3	811.077	0	811.077	-1	811.077	1	811.077	3	811.077	7	811.077	3	811.077	8	811.077	6	811.077	7	811.077	7	811.077	9	
811.567	3	811.567	0	811.567	-2	811.567	-1	811.567	2	811.567	-5	811.567	-3	811.567	4	811.567	2	811.567	-1	811.567	0	811.567	7	811.567	6	811.567	3	811.567	1	
812.057	9	812.057	1	812.057	2	812.057	-1	812.057	-3	812.057	-1	812.057	0	812.057	0	812.057	3	812.057	2	812.057	2	812.057	3	812.057	3	812.057	4	812.057	6	
812.547	4	812.547	3	812.547	0	812.547	3	812.547	-1	812.547	2	812.547	2	812.547	4	812.547	2	812.547	5	812.547	7	812.547	7	812.547	11	812.547	8	812.547	9	
813.037	2	813.037	-3	813.037	-4	813.037	-5	813.037	-2	813.037	-3	813.037	0	813.037	-3	813.037	1	813.037	-1	813.037	1	813.037	0	813.037	0	813.037	1	813.037	2	
813.526	-2	813.526	-4	813.526	-3	813.526	1	813.526	1	813.526	0	813.526	-2	813.526	2	813.526	2	813.526	1	813.526	4	813.526	5	813.526	-2	813.526	3	813.526	2	
814.016	2	814.016	0	814.016	-6	814.016	-7	814.016	-7	814.016	-4	814.016	2	814.016	-4	814.016	-1	814.016	1	814.016	0	814.016	2	814.016	1	814.016	-2	814.016	1	
814.506	-6	814.506	-8	814.506	-12	814.506	-10	814.506	-11	814.506	-8	814.506	-9	814.506	-7	814.506	-11	814.506	-6	814.506	-8	814.506	-4	814.506	-1	814.506	-4	814.506	-6	
814.996	8	814.996	0	814.996	3	814.996	3	814.996	5	814.996	5	814.996	2	814.996	0	814.996	6	814.996	10	814.996	7	814.996	6	814.996	8	814.996	6	814.996	8	
815.486	9	815.486	4	815.486	0	815.486	3	815.486	2	815.486	1	815.486	1	815.486	3	815.486	6	815.486	6	815.486	6	815.486	15	815.486	6	815.486	9	815.486	7	
815.975	4	815.975	-1	815.975	-6	815.975	-2	815.975	-4	815.975	-2	815.975	1	815.975	0	815.975	1	815.975	0	815.975	4	815.975	3	815.975	7	815.975	3	815.975	2	
816.465	-1	816.465	-7	816.465	-6	816.465	0	816.465	-3	816.465	-7	816.465	-1	816.465	-2	816.465	2	816.465	-4	816.465	3	816.465	3	816.465	2	816.465	3	816.465	2	
816.955	6	816.955	4	816.955	2	816.955	0	816.955	-3	816.955	1	816.955	5	816.955	1	816.955	4	816.955	3	816.955	3	816.955	2	816.955	8	816.955	11	816.955	7	
817.445	11	817.445	-2	817.445	3	817.445	-1	817.445	0	817.445	3	817.445	4	817.445	5	817.445	5	817.445	7	817.445	9	817.445	6	817.445	7	817.445	7	817.445	10	
817.934	6	817.934	-3	817.934	-2	817.934	-1	817.934	2	817.934	7	817.934	0	817.934	7	817.934	5	817.934	4	817.934	7	817.934	8	817.934	7	817.934	6	817.934	5	
818.424	4	818.424	0	818.424	0	818.424	-1	818.424	5	818.424	-2	818.424	4	818.424	3	818.424	2	818.424	3	818.424	3	818.424	2	818.424	3	818.424	5	818.424	1	
818.914	8	818.914	-4	818.914	0	818.914	-2	818.914	0	818.914	0	818.914	3	818.914	2	818.914	3	818.914	7	818.914	4	818.914	1	818.914	7	818.914	3	818.914	3	
819.404	6	819.404	-1	819.404	-5	819.404	-3	819.404	0	819.404	3	819.404	0	819.404	-2	819.404	0	819.404	2	819.404	5	819.404	5	819.404	0	819.404	4	819.404	5	
