time,steps,action,reward,seed,config_id,area,frame,state,experiment.update_freq,lambda,alpha,representation.tiles,representation.wrap_time,environment.zone,representation.tilings,epsilon,experiment.step_duration,representation.which_tc,environment,algorithm
1743997233.2688901,831,1,0.5439440608024597,0,-7091294343972981023,"[150.375  407.125  345.0625 523.9375 264.0625 262.     206.75   271.9375
 544.6875 573.0625 310.125  323.5    298.3125 369.25   436.0625 320.
 399.6875 931.75   450.6875 380.0625 121.3125 636.25   264.4375 172.8125
 351.0625 343.125  367.3125 509.9375 320.625  357.     462.4375 380.375
 256.75   396.125  418.8125 499.75  ]",830,[0.1530456  0.52957129],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743997533.2057698,832,1,0.5295712947845459,0,-7091294343972981023,"[145.875  424.1875 352.4375 552.625  258.1875 263.5625 216.5625 268.4375
 555.9375 567.875  259.8125 329.75   289.5    369.9375 419.25   317.75
 421.875  935.5    638.25   376.625  121.4375 649.9375 264.625  171.6875
 346.3125 352.3125 361.6875 537.875  325.     363.0625 458.     387.1875
 230.     410.0625 424.625  538.5625]",831,[0.15651782 0.57671613],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743997832.83834,833,1,0.5767161250114441,0,-7091294343972981023,"[166.375  419.3125  28.0625 628.9375 255.9375 265.4375 222.625  268.875
 873.75   569.625  262.4375 316.6875 296.     365.     414.625  317.5
 376.125  960.125  642.5625 374.4375 119.625  624.375  269.4375 197.3125
 350.5    360.875  364.9375 560.25   326.0625 364.875  445.375  386.5625
 235.5    405.875  418.6875 583.75  ]",832,[0.15999004 0.56639868],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743998133.1804001,834,1,0.5663986802101135,0,-7091294343972981023,"[128.4375 427.3125   1.0625 614.3125 263.5625 259.5    208.1875 269.5
 870.125  567.5    304.3125 286.4375 291.0625 282.5    419.4375 364.9375
 375.4375 925.5625 630.375  379.3125 121.125  643.1875 265.8125 195.0625
 322.875  361.1875 374.125  424.4375 342.1875 368.875  473.0625 392.25
 233.4375 410.6875 428.625  525.125 ]",833,[0.16346226 0.51507264],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743998433.3855798,835,1,0.5150726437568665,0,-7091294343972981023,"[107.5625 609.6875   6.75   617.375  255.6875 262.0625 212.9375 271.6875
 817.75   576.9375 309.3125 285.625  291.     382.8125 424.3125 317.5
 414.6875 929.8125 615.1875 372.375  120.4375 627.375  272.25   198.3125
 317.25   348.8125 371.1875 550.6875 337.75   363.6875 460.4375 389.625
 233.6875 405.875  421.625  503.25  ]",834,[0.16693449 0.60953373],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743998733.2064383,836,0,0.6095337271690369,0,-7091294343972981023,"[165.9375 611.1875   2.25    44.5    845.1875 259.625  221.5625 273.6875
 802.3125 570.3125 258.25   285.5625 289.125  368.25   422.5    375.8125
 416.375  938.8125 630.9375 375.3125 121.875  637.6875 271.25   206.375
 313.5    352.875  368.     523.6875 342.     358.625  473.     393.9375
 238.5    401.6875 424.6875 549.6875]",835,[0.17040671 0.60871339],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743999033.2990017,837,1,0.6087133884429932,0,-7091294343972981023,"[ 97.1875 375.9375 362.3125 475.4375 198.875  219.25   176.875  247.875
 377.5    533.625  271.0625 302.4375 274.75   273.9375 425.8125 332.9375
 396.6875 856.9375 599.625  355.25   164.5625 617.6875 247.6875 178.375
 276.3125 368.75   383.0625 226.625  302.875  351.1875 426.25   377.0625
 251.75   575.     399.     472.    ]",836,[0.17387893 0.3037976 ],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743999333.1575162,838,1,0.3037976026535034,0,-7091294343972981023,"[157.1875 717.0625 348.3125 575.5    271.6875 245.5625 211.8125 273.25
 389.3125 577.125  257.8125 288.5625 282.375  375.625  447.625  323.25
 394.125  949.6875 626.3125 364.625  120.5    625.75   267.625  188.4375
 301.1875 347.6875 362.5625 508.0625 339.3125 352.5    474.9375 387.
 244.8125 395.875  427.875  599.375 ]",837,[0.17735115 0.56954473],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743999633.0637941,839,1,0.5695447325706482,0,-7091294343972981023,"[155.     400.875  348.75    11.4375 864.125  251.8125 203.6875 410.375
 389.     574.875  310.75   283.875  291.     376.5625 446.375  377.625
 389.4375 935.125  623.0625 368.8125 119.8125 612.3125 269.5625 178.
 306.9375 359.8125 362.4375 511.5625 330.75   345.     473.625  389.3125
 234.8125 396.1875 423.25   499.6875]",838,[0.18082338 0.54289728],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743999932.8690224,840,1,0.5428972840309143,0,-7091294343972981023,"[146.25   391.4375 351.8125 614.625  244.75   252.75   205.9375 261.625
 371.     560.125  246.0625 278.25   285.625  367.0625 403.125  310.1875
 373.6875 916.25   633.25   381.75   121.4375 628.125  265.5625 174.5
 407.3125 365.125  367.375  548.     328.3125 348.625  473.75   386.75
 232.5625 389.5625 426.625  593.3125]",839,[0.1842956  0.51128501],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744000232.8715081,841,1,0.5112850069999695,0,-7091294343972981023,"[150.9375 396.     352.4375 639.125  255.875  255.625  216.375  374.1875
 380.     569.75   252.3125 281.375  295.875  453.25   400.6875 315.0625
 380.0625 892.25   636.8125 385.     120.6875 615.9375 271.25   183.9375
 407.875  357.4375 366.625  550.25   329.     362.875  473.9375 378.375
 234.     384.875  427.875  506.625 ]",840,[0.18776782 0.56357002],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744000532.910527,842,1,0.5635700225830078,0,-7091294343972981023,"[146.0625 397.     352.5    621.125  256.1875 255.875  212.5625 267.125
 453.125  561.125  311.0625 283.9375 290.125  294.375  411.0625 316.625
 357.4375 952.625  618.75   378.5    122.0625 615.0625 264.0625 173.625
 403.4375 345.     362.1875 406.0625 317.375  349.125  459.1875 380.25
 224.8125 392.4375 430.4375 515.125 ]",841,[0.19124004 0.46213335],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744000832.910391,843,1,0.46213334798812866,0,-7091294343972981023,"[140.5625 401.6875 356.0625 574.5    256.5625 255.     216.1875 272.
 344.625  576.     255.0625 291.9375 299.0625 364.3125 428.9375 376.4375
 403.1875 962.9375 609.375  373.125  173.75   610.875  280.375  168.625
 410.75   342.3125 362.3125 536.0625 333.4375 340.25   459.75   376.4375
 221.875  397.6875 418.1875 498.375 ]",842,[0.19471226 0.51815087],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744001132.90634,844,1,0.5181508660316467,0,-7091294343972981023,"[101.6875 394.3125 358.125  496.9375 246.625  249.0625 204.8125 277.75
 280.     567.1875 254.     305.75   291.625  375.0625 659.625  327.625
 388.8125 944.5625 612.4375 378.5    120.375  611.     263.375  173.25
 349.375  349.1875 366.625  557.125  336.125  355.3125 453.875  373.125
 218.5625 396.9375 415.8125 493.0625]",843,[0.19818449 0.48766682],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744001433.140086,845,1,0.4876668155193329,0,-7091294343972981023,"[138.75   406.9375 362.75   587.     262.     244.6875 208.625  275.6875
 514.75   576.1875 257.875  302.25   293.9375 377.6875 433.25   376.5625
 396.8125 936.125  625.375  377.5    120.     626.875  269.9375 185.375
 352.5625 356.6875 361.875  544.9375 354.1875 361.625  459.     376.125
 214.25   404.75   419.5    502.625 ]",844,[0.20165671 0.57665801],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744001733.2276971,846,1,0.5766580104827881,0,-7091294343972981023,"[124.3125 444.8125 349.8125 585.1875 257.8125 248.375  213.25   264.8125
 538.6875 566.75   257.5625 312.125  283.5625 364.1875 442.3125 369.75
 383.0625 905.1875 517.875  380.125  118.125  620.5    269.3125 183.9375
 340.8125 343.875  367.5625 516.8125 352.625  363.1875 462.0625 393.3125
 211.8125 404.5    429.     511.3125]",845,[0.20512893 0.56166142],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744002032.911021,847,1,0.561661422252655,0,-7091294343972981023,"[144.8125 557.0625 349.5    597.3125 261.5625 247.8125 211.25   269.8125
 268.375  567.5625 262.5    365.5625 284.125  352.5    689.     319.
 395.3125 906.9375 514.4375 373.9375 116.25   620.625  268.375  194.875
 327.     332.8125 355.0625 506.3125 336.625  349.0625 464.125  374.8125
 203.5625 392.875  410.625  500.4375]",846,[0.20860115 0.51624233],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744002333.1700554,848,1,0.5162423253059387,0,-7091294343972981023,"[140.875  542.3125 352.8125 576.625  260.5    250.8125 209.1875 264.375
 493.375  569.1875 311.875  362.4375 284.25   362.875  461.375  308.5625
 398.5625 898.8125 511.5    377.5    119.     619.1875 264.     186.375
 340.125  345.4375 365.6875 414.4375 336.6875 399.25   466.6875 397.125
 210.6875 390.4375 424.3125 529.0625]",847,[0.21207338 0.57454932],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744002633.007039,849,1,0.5745493173599243,0,-7091294343972981023,"[141.     428.6875 355.75   562.8125 264.1875 250.5625 210.8125 267.875
 274.875  806.5625 258.75   329.1875 286.4375 369.     469.6875 319.0625
 404.8125 909.6875 517.375  378.     115.25   608.5    265.8125 180.5
 323.6875 365.9375 365.25   509.5    331.5    352.875  439.25   394.125
 211.5    391.6875 420.75   533.8125]",848,[0.2155456  0.47777236],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744002933.129543,850,0,0.4777723550796509,0,-7091294343972981023,"[147.75   488.75   358.9375 572.625  260.9375 258.125  232.375  272.
 486.25   567.8125 257.4375 338.3125 284.4375 384.     467.4375 318.3125
 379.     919.875  533.0625 378.5625 117.1875 609.     268.6875 201.375
 331.1875 358.5    365.625  560.5625 355.625  385.4375 463.25   401.625
 175.0625 395.375  424.4375 505.5625]",849,[0.21901782 0.59912288],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744003232.804359,851,1,0.5991228818893433,0,-7091294343972981023,"[101.625  271.     328.375  552.375  209.     209.75   198.8125 244.5625
 478.1875 528.0625 261.75   375.75   260.0625 280.375  458.6875 386.
 390.8125 870.5    620.8125 359.25   108.8125 617.9375 252.875  195.25
 302.3125 380.125  372.75   510.25   321.1875 352.375  426.8125 382.125
 186.75   410.9375 389.0625 481.9375]",850,[0.22249004 0.4047569 ],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744003533.0099332,852,1,0.40475690364837646,0,-7091294343972981023,"[165.4375 592.75   350.375  599.     254.25   252.875  217.6875 263.75
 521.6875 557.     252.0625 329.8125 283.5    371.5    447.125  314.25
 384.0625 911.9375 623.5    370.     116.0625 623.625  267.25   202.125
 297.25   365.25   369.75   519.625  344.0625 389.8125 471.     402.75
 166.75   403.3125 423.8125 528.3125]",851,[0.22596226 0.60893279],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744003832.989935,853,1,0.6089327931404114,0,-7091294343972981023,"[167.125  433.0625 359.25   618.75   258.1875 256.3125 215.75   422.0625
 408.25   571.9375 255.625  288.5    283.5    285.1875 440.8125 322.4375
 384.8125 914.9375 609.125  380.25   116.3125 628.6875 272.375  199.25
 310.875  367.0625 364.625  552.375  336.5    369.25   453.875  405.375
 167.625  398.5625 413.5625 557.75  ]",852,[0.22943449 0.56025326],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744004132.8093407,854,1,0.5602532625198364,0,-7091294343972981023,"[158.4375 409.6875 374.625  179.6875 731.     258.5625 212.1875 437.0625
 409.625  569.     304.3125 306.6875 289.3125 378.     418.5    319.125
 395.5625 697.5    636.     377.     121.4375 609.75   269.1875 179.375
 317.5625 363.1875 364.5625 562.375  326.3125 358.25   470.9375 406.375
 166.4375 397.1875 418.375  521.125 ]",853,[0.23290671 0.57308424],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744004432.7948704,855,0,0.5730842351913452,0,-7091294343972981023,"[146.25   398.1875  16.3125 531.5    359.     256.25   213.0625 433.0625
 829.5    572.5625 252.6875 305.125  289.5    371.3125 395.5625 316.
 386.75   710.3125 633.25   381.     120.9375 622.5625 272.3125 181.
 313.8125 356.5625 364.5    411.8125 330.     384.5    474.8125 404.5
 165.     399.625  422.625  507.625 ]",854,[0.23637893 0.53741515],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744004733.094992,856,1,0.5374151468276978,0,-7091294343972981023,"[103.5625 368.1875 393.5625 633.6875 204.875  265.375  202.1875 383.
 275.75   554.9375 263.5    337.5    275.1875 280.375  417.5625 333.75
 371.125  898.75   586.8125 361.     113.     630.3125 251.3125 180.9375
 306.     370.6875 383.5    400.0625 296.0625 374.1875 460.75   423.625
 194.1875 417.125  402.1875 492.0625]",855,[0.23985115 0.41868389],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744005032.7948265,857,1,0.41868388652801514,0,-7091294343972981023,"[109.125  404.875  492.25   119.375  765.5    257.375  212.4375 264.125
 277.5625 578.0625 255.6875 295.5625 285.3125 354.75   416.75   323.375
 606.6875 715.1875 643.0625 369.25   115.125  627.9375 280.     189.1875
 323.6875 367.1875 371.     421.0625 331.5    362.75   479.     391.125
 170.3125 408.8125 415.5    515.6875]",856,[0.24332338 0.52963263],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744005332.380577,858,1,0.5296326279640198,0,-7091294343972981023,"[140.4375 402.8125   0.     132.375  763.75   252.75   211.25   270.375
 777.5    576.75   258.8125 332.125  288.9375 371.375  405.625  328.4375
 618.0625 708.375  624.3125 367.0625 117.625  606.5625 268.625  172.5
 338.625  361.     364.3125 507.1875 319.625  345.25   475.75   390.5
 169.5625 395.     416.875  503.0625]",857,[0.2467956  0.54901433],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744005632.6651416,859,1,0.5490143299102783,0,-7091294343972981023,"[137.125  408.1875 493.9375 645.3125 253.6875 254.125  215.4375 269.5625
 281.9375 578.3125 263.8125 333.5625 289.5    454.75   410.5625 331.25
 416.125  712.6875 635.75   381.0625 117.25   620.5    273.875  175.375
 350.75   339.9375 366.625  414.3125 328.9375 357.4375 480.6875 390.8125
 167.125  392.4375 415.5625 513.5625]",858,[0.25026782 0.53311372],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744005932.750466,860,1,0.5331137180328369,0,-7091294343972981023,"[142.125  399.9375 560.75   628.875  255.0625 252.625  207.0625 271.0625
 280.0625 561.6875 255.875  300.1875 285.3125 372.5    407.5    318.375
 411.8125 718.4375 624.9375 373.3125 116.0625 627.25   272.625  187.5
 349.6875 351.25   363.     412.3125 329.     357.4375 454.6875 393.625
 165.4375 394.5625 415.4375 506.0625]",859,[0.25374004 0.49199682],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744006232.8858545,861,1,0.4919968247413635,0,-7091294343972981023,"[333.75   400.5    575.125  626.5625 257.375  255.3125 212.75   271.75
 274.375  575.3125 260.     301.0625 288.375  372.9375 419.625  321.5
 422.4375 721.5625 618.0625 371.1875 119.625  629.5    269.875  196.5625
 351.875  354.     367.1875 513.875  338.625  359.5625 453.8125 399.6875
 164.6875 390.625  416.9375 507.375 ]",860,[0.25721226 0.57941008],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744006532.8570988,862,1,0.5794100761413574,0,-7091294343972981023,"[179.6875 398.75   602.5625 602.1875 259.125  257.8125 228.25   272.1875
 362.9375 570.75   260.0625 302.4375 290.375  378.0625 415.3125 319.1875
 410.     714.4375 598.6875 368.5625 168.     625.5625 276.5    195.5625
 360.5625 359.8125 365.25   509.1875 335.375  353.5625 452.125  406.75
 167.75   381.875  415.6875 504.375 ]",861,[0.26068449 0.57645035],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744006832.9133546,863,1,0.5764503479003906,0,-7091294343972981023,"[144.6875 570.     487.4375 576.4375 252.25   259.3125 217.     269.875
 278.     569.875  255.875  302.6875 285.6875 373.9375 412.125  374.5
 412.25   711.125  612.75   372.3125 115.9375 634.625  272.0625 185.25
 405.5    356.5    357.5    410.0625 329.5    353.25   452.5625 409.125
 164.     387.875  416.375  531.125 ]",862,[0.26415671 0.56567788],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744007132.877281,864,1,0.5656778812408447,0,-7091294343972981023,"[139.     834.1875 351.9375 579.25   254.3125 247.375  206.3125 268.4375
 275.     567.1875 258.4375 331.3125 287.     379.875  422.375  321.25
 427.9375 745.875  657.875  413.     113.625  637.0625 272.0625 179.6875
 330.3125 351.5    358.375  516.8125 336.9375 348.625  454.1875 411.5
 164.8125 398.3125 412.6875 507.5625]",863,[0.26762893 0.54231292],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744007432.784441,865,1,0.5423129200935364,0,-7091294343972981023,"[110.75   877.1875 351.75   476.1875 256.0625 257.0625 225.75   265.6875
 280.1875 561.875  308.5    336.9375 287.     382.375  419.0625 317.75
 408.9375 927.     539.5    414.3125 127.9375 624.625  276.4375 177.6875
 341.125  352.     359.125  538.25   340.6875 344.875  449.5625 414.25
 166.4375 382.125  413.875  545.0625]",864,[0.27110115 0.54109377],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744007732.9502406,866,1,0.5410937666893005,0,-7091294343972981023,"[155.875  700.3125 356.4375 510.625  262.75   258.25   229.625  268.375
 276.5    566.8125 308.875  349.4375 286.125  346.375  426.875  317.5625
 384.8125 952.6875 640.4375 427.125  114.25   622.8125 277.25   191.8125
 335.0625 355.5625 365.75   508.75   333.75   366.1875 449.9375 407.4375
 165.5625 386.625  419.9375 602.8125]",865,[0.27457338 0.56937528],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744008033.0376596,867,1,0.5693752765655518,0,-7091294343972981023,"[164.4375 606.25   354.     501.8125 257.4375 257.75   228.     269.125
 278.625  556.     304.75   353.375  287.625  354.     449.5625 316.0625
 385.125  933.3125 642.5    443.1875 116.25   620.4375 273.     199.1875
 345.0625 353.5625 362.25   534.6875 350.25   350.1875 448.6875 411.75
 167.3125 386.3125 424.25   539.25  ]",866,[0.2780456  0.56666011],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744008332.9835658,868,1,0.5666601061820984,0,-7091294343972981023,"[150.3125 615.25   356.6875 490.9375 261.     257.8125 227.625  265.
 406.8125 571.0625 257.3125 367.6875 291.     355.75   454.3125 326.25
 392.625  960.8125 666.3125 433.875  115.5625 612.875  270.9375 180.1875
 310.75   351.     359.3125 496.3125 337.9375 353.5625 455.125  409.
 164.75   389.625  415.5625 512.375 ]",867,[0.28151782 0.5671382 ],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744008632.6733649,869,1,0.5671381950378418,0,-7091294343972981023,"[ 137.0625  614.3125  356.5625  593.75    256.3125  257.      224.6875
  266.125   267.25    568.125   304.6875  261.625   286.0625  376.5
  696.9375  327.875   365.25   1066.5625  662.875   456.8125  116.5
  618.25    273.5625  180.5625  325.5625  363.3125  366.9375  548.
  344.8125  365.6875  458.625   411.8125  168.375   390.375   417.9375
  532.125 ]",868,[0.28499004 0.62292826],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744008932.833162,870,1,0.622928261756897,0,-7091294343972981023,"[136.625  404.75   355.9375 594.75   257.1875 253.8125 229.0625 452.25
 371.375  581.8125 306.0625 323.3125 288.4375 380.375  570.     326.625
 368.4375 941.25   660.75   445.1875 120.875  616.25   264.6875 177.5625
 310.25   356.0625 360.75   413.4375 337.6875 349.9375 444.875  407.3125
 166.4375 400.5    416.     502.8125]",869,[0.28846226 0.59452999],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744009232.7052672,871,1,0.5945299863815308,0,-7091294343972981023,"[106.3125 401.3125 356.625  632.6875 255.9375 251.875  229.1875 419.25
 378.5625 568.625  304.4375 334.625  280.4375 372.875  579.3125 326.3125
 365.375  945.25   659.5    448.     115.1875 625.375  264.8125 167.0625
 309.6875 385.5    363.875  510.0625 326.375  352.     438.125  401.0625
 161.875  389.375  420.0625 527.25  ]",870,[0.29193449 0.61657321],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744009532.6677244,872,1,0.6165732145309448,0,-7091294343972981023,"[106.3125 405.9375 360.9375 632.3125 258.3125 254.375  218.6875 421.5625
 384.8125 586.9375 310.5    323.375  290.6875 466.6875 594.3125 330.375
 379.875  941.4375 671.     444.3125 120.5625 619.375  265.4375 187.3125
 320.0625 363.9375 360.5625 501.25   334.0625 388.3125 458.875  397.75
 163.8125 387.5    416.9375 506.5625]",871,[0.29540671 0.66228569],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744009832.4508178,873,0,0.6622856855392456,0,-7091294343972981023,"[147.5    404.625  360.0625 131.5625 751.4375 259.625  216.5    402.75
 379.4375 584.75   308.5    348.3125 290.625  288.9375 591.5625 332.25
 375.75   955.5    639.1875 444.375  177.625  618.375  269.625  168.4375
 318.5    356.625  367.4375 506.     330.3125 361.125  460.25   396.6875
 167.75   393.0625 418.     536.375 ]",872,[0.29887893 0.59314555],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744010132.9070942,874,1,0.5931455492973328,0,-7091294343972981023,"[ 96.25   371.25   324.875  359.5    380.4375 262.5    189.3125 244.8125
 363.     562.25   317.     414.8125 269.375  263.125  598.3125 388.9375
 368.125  947.875  646.0625 431.3125 224.9375 626.125  263.0625 181.0625
 354.125  388.0625 385.6875 506.6875 315.125  355.     455.125  404.5
 183.125  411.125  392.75   513.8125]",873,[0.30235115 0.54109693],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744010432.817172,875,1,0.5410969257354736,0,-7091294343972981023,"[ 96.8125 398.5625 352.125  592.25   272.5    256.     207.4375 268.875
 367.     581.875  314.625  328.25   281.3125 353.625  586.25   309.6875
 363.0625 939.625  642.8125 410.     165.     625.625  263.9375 198.125
 312.1875 363.1875 361.875  411.8125 334.5625 364.875  489.25   396.5625
 173.3125 401.5625 427.3125 559.75  ]",874,[0.30582338 0.55435169],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744010733.0025856,876,1,0.5543516874313354,0,-7091294343972981023,"[147.8125 400.6875 353.3125 133.8125 755.75   249.25   218.875  272.625
 381.     579.6875 497.125  298.3125 284.75   380.6875 569.6875 311.9375
 364.4375 941.75   617.6875 409.0625 153.125  624.4375 269.3125 204.1875
 324.75   363.9375 359.125  502.1875 332.9375 391.5625 477.625  403.625
 170.25   390.     423.1875 565.6875]",875,[0.3092956  0.62050551],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744011032.8954046,877,1,0.6205055117607117,0,-7091294343972981023,"[103.8125 401.8125 344.375  131.625  786.3125 190.9375 220.0625 273.375
 374.9375 573.25   365.875  315.375  286.5625 377.0625 586.5625 308.0625
 368.25   909.8125 628.25   428.8125 158.4375 628.125  270.9375 198.5
 332.25   359.25   361.125  537.625  351.5    358.4375 485.6875 404.5625
 174.4375 409.1875 429.8125 514.    ]",876,[0.31276782 0.57883322],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744011332.9111655,878,1,0.5788332223892212,0,-7091294343972981023,"[ 149.375   401.6875  346.25    122.6875   61.9375  255.625   215.6875
  274.25    461.375   564.875  1130.25    305.      284.0625  370.5
  571.8125  301.6875  374.25    930.125   627.9375  433.25    156.625
  607.375   266.625   184.9375  314.1875  349.125   365.      550.375
  328.8125  359.9375  482.8125  406.      173.875   392.5625  422.1875
  515.1875]",877,[0.31624004 0.53561991],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744011633.2065675,879,1,0.5356199145317078,0,-7091294343972981023,"[190.75   399.5    355.0625 453.0625 527.8125 256.625  217.25   269.625
 379.5625 580.5625 372.     310.25   287.     388.625  593.8125 304.125
 375.4375 900.1875 606.     447.0625 165.4375 617.875  268.8125 180.1875
 403.4375 345.375  362.6875 410.8125 336.375  352.5    478.125  411.75
 173.3125 391.8125 423.625  510.25  ]",878,[0.31971226 0.63095737],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744011932.7004576,880,1,0.6309573650360107,0,-7091294343972981023,"[166.25   592.125  355.5    492.75   418.9375 246.125  212.4375 264.75
 459.     564.125  358.6875 306.3125 280.3125 346.3125 613.75   297.1875
 372.375  910.1875 619.0625 442.9375 163.1875 621.3125 266.375  181.75
 352.8125 359.375  366.9375 537.0625 331.625  347.25   451.375  422.875
 173.3125 402.5    421.375  564.3125]",879,[0.32318449 0.68753862],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744012233.01907,881,1,0.6875386238098145,0,-7091294343972981023,"[139.125  546.8125 350.5    531.8125 325.25   249.125  212.6875 267.6875
 378.     582.4375 331.     310.4375 283.625  364.1875 627.125  301.3125
 376.6875 946.8125 613.4375 434.4375 148.625  613.6875 266.6875 189.75
 346.1875 356.     365.6875 539.9375 333.75   347.5    446.75   420.625
 173.875  383.5625 418.125  519.0625]",880,[0.32665671 0.62131989],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744012532.8637705,882,1,0.6213198900222778,0,-7091294343972981023,"[102.875  573.25   353.75   488.1875 352.625  245.25   221.625  267.6875
 375.0625 565.4375 367.25   315.9375 284.5625 391.375  623.75   291.375
 388.875  953.375  653.125  443.3125 155.1875 620.5    266.9375 177.25
 338.0625 353.125  365.1875 509.75   339.875  358.875  472.5625 423.75
 177.0625 395.5    424.625  550.375 ]",881,[0.33012893 0.65683502],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1744012832.9374049,883,1,0.6568350195884705,0,-7091294343972981023,"[153.     609.125  354.75   480.375  331.6875 246.3125 223.3125 266.75
 368.     781.3125 362.125  307.125  285.4375 400.4375 433.375  299.
 375.8125 927.4375 661.375  457.6875 156.625  613.125  267.     197.
 341.75   356.3125 362.75   511.625  335.8125 348.875  472.5    421.9375
 175.1875 394.5    419.125  503.25  ]",882,[0.33360115 0.60559648],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
